"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,8,1.7084,7,7,2.7846,0,1,0,4,-0.4818,2,-0.293,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,28,1,1.6,1.07222,1.07222,8,0.3,1.3,4,4,4,3,3,2,3,3,3,3,4,4,4,4,4,3,3,NA,3,3,2,7,7,7,7,7,2,1,1,3,3826,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.592013184859906
1,8,1.7084,7,5,0.7846,0,1,0,3,-1.4818,2,-0.293,0,"White","On-campus (residence hall)","Female",1,10,0,-0.2,-0.727780000000004,0,-10,-1.5,-0.5,3,3,4,3,2,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,6,5,6,5,6,2,1,2,3,3827,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.60521623086206
1,6,-0.2916,6,3,-1.2154,1,0,1,4,-0.4818,4,1.707,1,"Hispanic/Latino","With family (commuting)","Male",0,5,0,-0.7,-1.22778,0,0,-0.5,0.5,3,3,4,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,NA,4,2,2,2,3828,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.655758318896161
0,7,0.7084,7,6,1.7846,0,0,1,3,-1.4818,2,-0.293,0,"White","On-campus (residence hall)","Female",0,29,1,1.7,1.17222,1.17222,19,1.4,2.4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,7,7,7,7,7,2,2,2,3,3829,2,5,1,6,"White Residential Traditional","FASt_12plus",1.11053026064011
1,8,1.7084,7,5,0.7846,0,0,0,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,21,1,0.9,0.372219999999996,0.372219999999996,31,2.6,3.6,3,3,3,3,2,2,2,3,4,4,4,3,4,3,4,2,2,2,2,2,2,6,6,6,6,6,2,1,3,3,3830,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.16307923544778
0,7,0.7084,7,5,0.7846,0,1,1,4,-0.4818,1,-1.293,0,"White","Off-campus (rent/apartment)","Female",0,35,1,2.3,1.77222,1.77222,-6,-1.1,-0.1,4,4,4,2,2,3,3,3,3,4,3,3,3,3,3,1,NA,1,1,1,1,4,4,4,4,4,1,2,2,2,3831,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.00521308206888
0,7,0.7084,7,2,-2.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,0,-0.5,0.5,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,5,5,4,5,5,5,5,4,5,4,5,2,2,1,2,3832,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.634898039547712
1,8,1.7084,7,8,3.7846,0,1,1,6,1.5182,3,0.707,0,"Asian","With family (commuting)","Male",1,27,1,1.5,0.972219999999996,0.972219999999996,12,0.7,1.7,4,3,3,1,3,2,2,2,3,4,3,4,3,3,3,1,1,1,1,2,2,6,5,5,5,5,3,2,1,4,3833,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.461076280303462
1,5,-1.2916,6,3,-1.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,33,2.8,3.8,2,1,2,3,2,3,3,3,3,2,3,3,3,4,3,4,5,5,5,5,5,5,NA,5,6,6,3,2,2,2,3834,0,2,1,1,"Latina Commuter Caretaker","non_DE",0.485515038533873
1,4,-2.2916,6,1,-3.2154,1,0,0,6,1.5182,2,-0.293,1,"Asian","With family (commuting)","Male",0,8,0,-0.4,-0.927780000000004,0,17,1.2,2.2,2,2,2,3,2,3,2,3,3,3,3,3,2,3,3,3,NA,4,4,4,5,5,5,5,5,5,2,3,3,2,3835,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.227155350236241
0,6,-0.2916,6,4,-0.2154,1,0,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,2,0,-1,-1.52778,0,-8,-1.3,-0.3,3,2,3,3,3,2,3,2,2,1,3,1,1,3,3,4,4,4,5,5,4,4,4,NA,4,4,3,2,2,3,3836,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.779075521842867
1,5,-1.2916,7,3,-1.2154,0,0,0,6,1.5182,1,-1.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,1,0,-1.1,-1.62778,0,3,-0.2,0.8,3,3,3,2,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,2,3,4,4,5,5,5,1,2,3,2,3837,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.495915975946565
0,6,-0.2916,7,2,-2.2154,1,0,0,6,1.5182,4,1.707,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.12778,0,-3,-0.8,0.2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,5,5,5,5,5,5,4,5,5,6,5,4,3,2,2,3838,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.47576940063926
1,7,0.7084,7,4,-0.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,2,0,-1,-1.52778,0,-4,-0.9,0.1,2,3,2,3,3,4,4,3,3,3,3,3,2,3,3,3,4,NA,4,4,3,6,6,6,5,5,2,3,2,1,3839,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.944027083504474
0,8,1.7084,7,6,1.7846,0,1,0,6,1.5182,2,-0.293,0,"White","With family (commuting)","Female",0,36,1,2.4,1.87222,1.87222,15,1,2,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,6,6,6,NA,5,2,2,2,3,3840,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.751470966728429
0,6,-0.2916,7,1,-3.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,12,0.7,1.7,4,4,4,2,3,3,3,3,2,2,1,1,2,2,3,4,5,4,5,5,6,4,4,4,NA,4,2,2,2,1,3841,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.401488826330974
1,6,-0.2916,7,2,-2.2154,1,0,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,21,1,0.9,0.372219999999996,0.372219999999996,29,2.4,3.4,4,4,4,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,NA,3,3,7,6,6,6,NA,2,2,2,2,3842,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.98862619065508
1,7,0.7084,7,3,-1.2154,1,0,1,4,-0.4818,2,-0.293,1,"Asian","With family (commuting)","Male",1,11,0,-0.1,-0.627780000000004,0,12,0.7,1.7,3,2,3,4,4,4,3,4,2,2,2,2,1,3,3,5,5,5,5,NA,NA,5,5,5,5,4,2,2,1,2,3843,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11",0.839117039869792
0,7,0.7084,6,5,0.7846,0,0,0,5,0.5182,3,0.707,0,"Asian","Off-campus (rent/apartment)","Female",0,11,0,-0.1,-0.627780000000004,0,19,1.4,2.4,3,3,3,2,2,2,1,2,4,4,4,4,3,4,4,2,2,2,2,2,2,6,6,6,7,6,3,2,2,1,3844,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.10290811125226
0,6,-0.2916,7,2,-2.2154,1,0,0,6,1.5182,3,0.707,1,"Asian","With family (commuting)","Female",0,10,0,-0.2,-0.727780000000004,0,29,2.4,3.4,3,3,3,2,4,3,3,3,3,3,2,2,2,2,2,5,NA,NA,6,5,5,5,NA,4,5,5,3,2,4,1,3845,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.484529092330208
0,6,-0.2916,7,2,-2.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,12,1,0,-0.527780000000004,-0.527780000000004,-13,-1.8,-0.8,2,2,2,3,2,3,1,3,2,2,1,2,2,2,2,4,5,4,5,4,5,3,2,3,NA,3,2,2,2,2,3846,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.98186313523451
0,6,-0.2916,7,4,-0.2154,1,0,0,6,1.5182,4,1.707,1,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-1.72778,0,10,0.5,1.5,1,2,2,3,3,3,2,3,3,3,3,2,3,4,3,4,3,4,NA,3,4,4,3,4,4,5,4,2,3,3,3847,0,2,1,2,"Latino First-Gen Striver","non_DE",0.737435909019057
0,6,-0.2916,6,3,-1.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",1,8,0,-0.4,-0.927780000000004,0,17,1.2,2.2,3,3,4,2,2,2,2,2,3,3,3,3,3,2,3,5,6,6,5,5,6,4,4,4,4,4,2,2,3,3,3848,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.635232554474731
1,6,-0.2916,6,3,-1.2154,1,0,0,4,-0.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Female",1,9,0,-0.3,-0.827780000000004,0,33,2.8,3.8,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,NA,4,5,4,4,1,3,3,2,3849,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.646852695681556
0,8,1.7084,7,6,1.7846,0,0,0,6,1.5182,1,-1.293,0,"Asian","With family (commuting)","Female",0,38,1,2.6,2.07222,2.07222,20,1.5,2.5,2,3,3,2,3,3,3,4,3,3,2,3,3,3,3,4,4,5,4,4,4,6,6,NA,6,6,1,1,3,1,3850,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.997286282067467
0,5,-1.2916,6,2,-2.2154,1,0,0,3,-1.4818,3,0.707,1,"Asian","With family (commuting)","Male",0,9,0,-0.3,-0.827780000000004,0,16,1.1,2.1,2,2,2,3,4,3,3,3,1,1,2,2,2,2,2,6,6,NA,6,6,6,4,4,4,4,4,3,1,2,3,3851,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11",0.394169076031621
1,7,0.7084,6,6,1.7846,0,0,1,5,0.5182,2,-0.293,0,"White","With family (commuting)","Female",1,21,1,0.9,0.372219999999996,0.372219999999996,34,2.9,3.9,4,3,3,3,3,3,2,2,3,4,3,3,4,4,4,2,3,2,3,2,3,3,3,4,3,3,2,1,2,3,3852,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.1325554421195
1,8,1.7084,7,7,2.7846,0,1,0,6,1.5182,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,36,1,2.4,1.87222,1.87222,7,0.2,1.2,3,2,2,3,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3,NA,4,NA,5,5,5,6,3,2,2,1,3853,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus",0.61876111208049
1,4,-2.2916,5,2,-2.2154,1,0,1,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,0,-0.5,0.5,3,2,2,3,3,3,3,3,1,2,2,1,1,3,3,6,5,6,5,NA,5,4,4,4,4,4,2,3,2,4,3854,0,1,0,1,"Latina Commuter Caretaker","non_DE",0.3226468245425
0,5,-1.2916,7,8,3.7846,1,0,0,6,1.5182,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,2,0,-1,-1.52778,0,3,-0.2,0.8,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,4,3,NA,6,6,6,6,6,2,2,1,3,3855,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.2615639403566
0,6,-0.2916,7,3,-1.2154,1,0,0,6,1.5182,4,1.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,7,0,-0.5,-1.02778,0,25,2,3,2,3,3,4,3,3,4,4,2,3,3,3,3,4,4,2,2,2,2,2,2,6,6,6,6,6,4,2,2,1,3856,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.596855697574319
0,6,-0.2916,7,5,0.7846,0,0,0,5,0.5182,1,-1.293,0,"Asian","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,5,0,1,4,4,4,3,3,4,3,3,4,3,3,4,4,4,3,NA,2,2,2,1,1,6,6,6,5,6,1,2,3,1,3857,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.945600517672126
1,6,-0.2916,6,3,-1.2154,0,1,1,5,0.5182,3,0.707,1,"White","Off-campus (rent/apartment)","Male",0,32,1,2,1.47222,1.47222,17,1.2,2.2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,3,4,4,4,4,4,5,NA,4,3,1,3,1,3858,2,5,1,7,"White Commuter Working","FASt_12plus",1.58135160073117
1,6,-0.2916,7,3,-1.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,5,0,-0.7,-1.22778,0,-3,-0.8,0.2,2,3,4,3,4,3,3,3,3,3,4,3,3,3,3,4,4,4,5,4,4,5,5,5,5,5,3,2,4,2,3859,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.616686343552391
0,6,-0.2916,6,8,3.7846,0,0,1,5,0.5182,1,-1.293,0,"Asian","With family (commuting)","Male",0,9,0,-0.3,-0.827780000000004,0,15,1,2,4,3,4,4,4,4,4,4,2,3,3,3,2,3,3,1,2,1,1,1,1,4,4,4,4,4,1,2,2,2,3860,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.5263406401798
1,7,0.7084,7,8,3.7846,0,1,0,5,0.5182,1,-1.293,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,10,0,-0.2,-0.727780000000004,0,32,2.7,3.7,1,1,1,3,3,4,4,3,3,2,3,3,3,2,3,3,3,3,3,3,3,5,6,5,5,6,1,2,1,2,3861,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.88509162900606
1,7,0.7084,7,7,2.7846,0,1,1,3,-1.4818,3,0.707,0,"White","On-campus (residence hall)","Female",0,3,0,-0.9,-1.42778,0,30,2.5,3.5,4,3,3,4,3,3,4,4,2,2,2,2,2,4,4,3,3,4,4,3,3,5,5,5,4,5,3,1,2,2,3862,1,3,1,6,"White Residential Traditional","non_FASt_1_11",1.78460864897926
0,4,-2.2916,7,3,-1.2154,0,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,19,1,0.7,0.172219999999996,0.172219999999996,3,-0.2,0.8,3,4,4,4,4,3,3,4,3,3,3,3,2,3,2,3,2,3,NA,3,3,5,5,5,5,5,2,1,1,2,3863,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",2.09944912088602
0,7,0.7084,7,6,1.7846,0,1,0,5,0.5182,3,0.707,0,"White","On-campus (residence hall)","Male",0,46,1,3.4,2.87222,2.87222,11,0.6,1.6,3,3,3,4,3,4,4,3,4,4,4,4,3,3,3,2,2,2,2,2,2,7,7,7,6,6,3,2,2,1,3864,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.923551241402102
0,6,-0.2916,7,6,1.7846,0,1,1,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Male",0,29,1,1.7,1.17222,1.17222,7,0.2,1.2,2,2,3,3,3,4,3,3,2,2,3,2,2,2,3,3,3,3,3,3,NA,NA,5,5,4,5,2,1,2,2,3865,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.04102899539747
0,8,1.7084,7,6,1.7846,0,0,1,6,1.5182,4,1.707,0,"White","On-campus (residence hall)","Female",0,36,1,2.4,1.87222,1.87222,-4,-0.9,0.1,3,3,2,4,4,4,3,4,4,4,4,4,4,3,4,1,2,2,2,2,2,6,NA,6,6,7,4,2,4,3,3866,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.986246256057519
0,4,-2.2916,6,2,-2.2154,0,0,0,6,1.5182,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,6,0,-0.6,-1.12778,0,23,1.8,2.8,4,3,3,3,3,4,3,3,3,2,2,3,3,3,3,3,3,NA,4,NA,4,6,7,7,6,7,3,2,3,1,3867,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.287965002241376
0,5,-1.2916,6,1,-3.2154,1,1,0,7,2.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,10,0,-0.2,-0.727780000000004,0,0,-0.5,0.5,3,3,3,2,2,2,2,2,2,2,1,2,2,3,3,4,5,NA,5,5,5,5,6,6,6,5,3,1,1,3,3868,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.426526623134165
1,4,-2.2916,7,3,-1.2154,1,0,1,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,80,1,6.8,6.27222,6.27222,23,1.8,2.8,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,5,6,5,6,5,5,5,5,5,5,NA,3,2,3,1,3869,2,5,1,2,"Latino First-Gen Striver","FASt_12plus",2.06478330365262
1,4,-2.2916,5,2,-2.2154,1,1,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,9,0,-0.3,-0.827780000000004,0,16,1.1,2.1,2,3,3,4,4,4,4,4,2,2,2,2,2,3,4,3,3,3,3,3,2,5,5,5,NA,5,2,1,4,4,3870,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.442281697972483
0,7,0.7084,7,2,-2.2154,1,0,1,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,8,0,-0.4,-0.927780000000004,0,34,2.9,3.9,1,2,2,4,3,3,3,2,4,3,4,4,4,4,3,3,3,3,3,3,2,4,4,4,4,4,2,3,4,3,3871,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.67657501388044
0,7,0.7084,7,6,1.7846,0,0,1,4,-0.4818,4,1.707,0,"Asian","With family (commuting)","Male",0,17,1,0.5,-0.027780000000004,-0.027780000000004,-6,-1.1,-0.1,2,2,2,2,2,3,2,2,3,3,4,3,3,4,4,2,NA,2,2,3,4,7,6,7,7,6,4,1,3,1,3872,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.14996695190036
1,6,-0.2916,7,1,-3.2154,1,0,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,1,0,-1.1,-1.62778,0,-14,-1.9,-0.9,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,6,5,6,5,5,2,2,1,3,3873,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.38957876678493
0,7,0.7084,7,6,1.7846,0,0,1,5,0.5182,1,-1.293,0,"White","On-campus (residence hall)","Female",1,46,1,3.4,2.87222,2.87222,34,2.9,3.9,4,3,3,3,2,2,3,3,2,3,3,3,3,4,4,2,2,3,2,2,3,4,4,5,4,4,1,1,3,2,3874,2,5,1,6,"White Residential Traditional","FASt_12plus",1.1197565710219
1,6,-0.2916,7,6,1.7846,1,0,0,4,-0.4818,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,15,1,0.3,-0.227780000000004,-0.227780000000004,9,0.4,1.4,2,2,2,4,4,3,4,4,2,3,2,3,3,3,3,4,4,4,4,NA,4,5,5,5,5,5,2,1,3,2,3875,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.36441419134757
1,5,-1.2916,6,2,-2.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,-13,-1.8,-0.8,2,2,3,4,4,4,3,4,3,4,3,3,4,3,2,3,NA,4,4,3,3,4,5,4,5,5,3,3,3,1,3876,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.388564485131791
0,4,-2.2916,6,3,-1.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,14,0.9,1.9,3,2,3,3,3,3,3,3,3,4,3,3,3,4,4,5,5,5,5,4,5,4,4,4,4,5,3,1,1,1,3877,0,1,0,1,"Latina Commuter Caretaker","non_DE",0.382077036733258
1,7,0.7084,7,5,0.7846,0,0,1,4,-0.4818,2,-0.293,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,5,0,-0.7,-1.22778,0,33,2.8,3.8,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,4,4,4,4,4,4,5,3,4,3,4,2,1,3,2,3878,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.18284364773069
0,8,1.7084,7,6,1.7846,0,0,1,5,0.5182,3,0.707,0,"White","With family (commuting)","Male",0,19,1,0.7,0.172219999999996,0.172219999999996,31,2.6,3.6,3,4,4,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,5,5,5,5,5,3,1,2,2,3879,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.961720782525438
1,5,-1.2916,6,2,-2.2154,1,1,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,2,0,-1,-1.52778,0,28,2.3,3.3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,2,2,6,6,6,6,5,2,3,1,3,3880,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.556905594177543
1,7,0.7084,7,5,0.7846,0,1,1,3,-1.4818,1,-1.293,0,"White","On-campus (residence hall)","Male",0,44,1,3.2,2.67222,2.67222,-15,-2,-1,4,4,4,2,3,3,2,2,4,4,4,4,4,3,2,3,3,3,3,3,3,7,7,6,6,7,1,2,1,2,3881,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.992891722073933
1,6,-0.2916,7,2,-2.2154,1,0,1,6,1.5182,2,-0.293,1,"Asian","With family (commuting)","Female",0,12,1,0,-0.527780000000004,-0.527780000000004,27,2.2,3.2,2,2,2,3,4,4,3,3,3,3,2,3,3,2,2,5,4,5,4,4,4,5,6,5,5,6,2,1,2,1,3882,2,6,1,4,"Asian First-Gen Navigator","FASt_12plus",1.95354332925935
1,5,-1.2916,7,3,-1.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,21,1.6,2.6,2,2,2,2,3,3,3,3,3,3,3,2,3,3,4,4,3,4,4,4,4,4,5,4,5,5,3,1,3,2,3883,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.699045089803224
1,8,1.7084,7,5,0.7846,0,0,0,7,2.5182,2,-0.293,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,56,1,4.4,3.87222,3.87222,14,0.9,1.9,3,3,4,3,3,3,2,3,3,3,4,3,3,4,4,4,4,4,3,3,3,5,5,4,5,4,2,2,2,2,3884,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.19803535178103
0,6,-0.2916,7,4,-0.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",1,1,0,-1.1,-1.62778,0,16,1.1,2.1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,5,5,4,5,5,6,3,4,3,3,3,2,2,2,1,3885,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11",0.781108012022529
1,6,-0.2916,7,7,2.7846,0,1,0,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",1,53,1,4.1,3.57222,3.57222,21,1.6,2.6,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,NA,1,1,2,1,1,6,5,5,5,6,3,3,2,3,3886,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.922086443589881
1,5,-1.2916,7,2,-2.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",1,9,0,-0.3,-0.827780000000004,0,0,-0.5,0.5,2,2,2,3,3,2,2,3,2,2,2,2,2,3,3,4,3,3,3,4,3,5,6,5,5,6,3,2,2,2,3887,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.563420893621972
1,7,0.7084,7,6,1.7846,0,0,0,3,-1.4818,1,-1.293,0,"Asian","With family (commuting)","Male",0,22,1,1,0.472219999999996,0.472219999999996,16,1.1,2.1,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,6,6,5,6,5,1,1,3,2,3888,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.14866981698009
0,7,0.7084,7,5,0.7846,0,1,1,3,-1.4818,1,-1.293,0,"White","On-campus (residence hall)","Male",0,37,1,2.5,1.97222,1.97222,-11,-1.6,-0.6,4,4,4,3,4,4,2,3,4,4,4,4,4,3,3,NA,1,2,2,2,3,6,6,6,5,6,1,3,2,1,3889,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.993975436288477
1,7,0.7084,6,7,2.7846,0,0,0,3,-1.4818,4,1.707,0,"White","On-campus (residence hall)","Female",0,0,0,-1.2,-1.72778,0,13,0.8,1.8,3,2,3,2,2,2,2,2,4,4,4,4,4,3,3,2,1,1,1,1,2,6,5,5,5,5,4,2,3,1,3890,0,2,1,6,"White Residential Traditional","non_DE",1.46890304898973
0,7,0.7084,7,5,0.7846,0,0,0,3,-1.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,16,1,0.4,-0.127780000000004,-0.127780000000004,-10,-1.5,-0.5,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,5,5,6,6,5,6,6,6,6,6,6,2,3,2,1,3891,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.34279923078636
0,8,1.7084,7,5,0.7846,0,1,0,4,-0.4818,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,5,0,1,3,4,4,2,3,2,3,3,3,3,4,4,3,3,3,2,3,3,3,3,3,5,6,5,5,5,3,3,2,1,3892,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.58052135588563
1,5,-1.2916,6,2,-2.2154,1,0,1,6,1.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,16,1,0.4,-0.127780000000004,-0.127780000000004,-6,-1.1,-0.1,2,3,2,4,3,4,3,3,4,4,4,3,4,4,4,5,4,5,4,4,4,NA,4,4,3,4,3,1,4,3,3893,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",2.07794370621788
0,6,-0.2916,7,4,-0.2154,0,0,0,6,1.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Female",0,9,0,-0.3,-0.827780000000004,0,9,0.4,1.4,2,2,2,2,3,3,2,3,2,2,3,3,2,3,3,3,4,3,3,3,3,4,4,4,4,4,2,3,3,2,3894,1,2,1,7,"White Commuter Working","non_FASt_1_11",0.761099872287288
