"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,4,-2.2412,3,3.26072688330858,0.396429608408476,1,0,1,2.83140972812118,-0.193620312878956,3.03792782719075,-0.146331465878325,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,2,0,-1,-0.73855999999999,0,-10,-1,0,3,3,2,3,3,2,2,3,3,3,2,3,2,4,4,3,4,3,3,4,4,5,7,6,4,5,2,3,2,2,3864,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,5,-1.2412,5,2.81180788232853,-0.0524893925715739,1,0,0,3.27576295701682,0.250732916016684,0.95321498750285,-2.23104430556623,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,4,3,3,3,4,3,3,3,2,3,3,4,4,5,3,1,3,5,2,6,5,4,4,3,3,3,3,3,3865,0,1,0,3,"Asian High-Pressure Achiever","non_DE"
0,6,-0.2412,5,1.04724326879739,-1.81705400610271,1,0,0,3.84840743548944,0.823377394489304,4.27932036825372,1.09506107518465,1,"Hispanic/Latino","With family (commuting)","Female",0,4,0,-0.8,-0.538559999999991,0,-8,-0.8,0,3,4,3,2,2,2,2,2,3,3,3,3,3,3,3,6,5,4,6,5,3,3,4,4,6,5,3,3,3,3,3866,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.7588,5,1.87517660388387,-0.989120671016234,1,0,0,2.61821546633926,-0.406814574660876,4.17235358170326,0.988094288634185,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-0.43855999999999,0,-7,-0.7,0,3,2,2,4,3,3,3,2,2,2,2,3,2,4,4,3,1,4,5,3,2,6,5,4,5,2,3,3,2,2,3867,1,4,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.2412,4,2.6568851305134,-0.207412144386704,0,0,0,3.2093379243955,0.184307883395364,3.99951598097507,0.815256687905995,1,"Hispanic/Latino","Off-campus (rent/apartment)","Female",1,12,1,0,0.261440000000009,0.261440000000009,0,0,0,2,2,3,3,2,3,3,3,2,2,2,3,2,3,4,6,4,6,5,4,4,3,5,2,5,3,3,2,2,3,3868,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.2412,5,4.11130680384973,1.24700952894963,0,1,1,3.89513810798318,0.870108066983044,2.31708383565063,-0.867175457418445,0,"White","Off-campus (rent/apartment)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,4,3,3,3,2,2,2,2,1,2,3,1,4,4,2,3,2,2,4,2,6,5,6,5,5,3,3,3,2,3869,0,1,0,2,"Latino First-Gen Striver","non_DE"
0,5,-1.2412,4,1.57497187174253,-1.28932540315757,1,1,0,3.20641177467843,0.181381733678294,3.74980048354469,0.565541190475615,1,"Hispanic/Latino","Off-campus (rent/apartment)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,3,2,3,3,2,3,2,3,3,3,3,3,3,4,5,3,3,6,3,6,5,6,6,4,5,2,3,3,3,3870,0,1,0,2,"Latino First-Gen Striver","non_DE"
0,8,1.7588,4,0.929267863689748,-1.93502941121036,0,1,0,2.76991423845375,-0.255115802546386,1.49247599341659,-1.69178329965249,1,"Hispanic/Latino","With family (commuting)","Male",0,16,1,0.4,0.66144000000001,0.66144000000001,4,0,0.4,3,4,4,3,3,3,3,2,3,2,2,3,2,4,3,6,6,6,6,5,6,5,6,6,6,7,2,3,3,3,3871,2,7,1,2,"Latino First-Gen Striver","FASt_12plus"
0,5,-1.2412,5,3.56091464804904,0.696617373148936,0,0,1,2.04259036064216,-0.982439680357976,3.18466502952524,0.000405736456164707,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,2,3,3,3,3,4,2,3,2,2,2,3,3,2,4,3,2,6,3,7,7,7,5,5,3,3,3,3,3872,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
1,8,1.7588,5,2.5929555726482,-0.271341702251904,0,1,0,3.58751803081429,0.562487989814154,1.44736302115784,-1.73689627191124,1,"Hispanic/Latino","With family (commuting)","Male",1,5,0,-0.7,-0.43855999999999,0,-7,-0.7,0,3,3,4,2,2,3,2,2,2,3,3,2,3,2,3,4,4,3,3,1,3,6,7,5,6,4,2,2,2,3,3873,1,4,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.2412,6,4.53029346957603,1.66599619467593,0,0,0,4.09741336155611,1.07238332055597,3.76263419411727,0.578374901048195,0,"White","Off-campus (rent/apartment)","Male",0,8,0,-0.4,-0.138559999999991,0,-4,-0.4,0,3,2,2,3,4,3,3,3,3,3,2,3,2,4,4,6,3,5,3,4,4,7,5,6,7,4,3,2,3,2,3874,1,5,1,6,"White Residential Traditional","non_FASt_1_11"
0,6,-0.2412,7,4.03198680362578,1.16768952872568,0,0,0,3.24824980302229,0.223219762022154,5.17385799476054,1.98959870169146,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,3,2,3,4,3,3,3,2,3,3,3,3,3,3,3,5,3,5,6,3,6,5,7,6,5,2,3,3,3,3875,0,1,0,8,"Multiracial Bridge-Builder","non_DE"
1,6,-0.2412,3,2.94849161216011,0.0841943372600058,0,1,1,2.90263070382068,-0.122399337179456,2.91022380392182,-0.274035489147255,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,2,3,1,2,2,3,3,2,2,3,3,3,3,3,3,6,6,5,5,5,5,4,4,4,5,5,3,2,2,3,3876,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,5,-1.2412,5,3.73070266306518,0.866405388165076,1,1,1,3.32003678679406,0.295006745793924,1.62810778472157,-1.55615150834751,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,2,2,3,3,3,3,2,2,1,2,2,3,4,4,3,4,5,4,4,3,1,2,3,4,3,2,3,3,3877,0,1,0,1,"Latina Commuter Caretaker","non_DE"
1,6,-0.2412,4,3.16230452465856,0.298007249758456,0,1,1,2.24243274932144,-0.782597291678696,2.94899497774954,-0.235264315319535,0,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,2,2,4,3,5,5,6,5,5,3,2,2,3,3878,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,5,-1.2412,6,1.31665156938288,-1.54764570551722,0,1,1,1.69741419393871,-1.32761584706143,4.5907532709951,1.40649397792603,0,"White","On-campus (residence hall)","Female",1,21,1,0.9,1.16144000000001,1.16144000000001,9,0,0.9,2,2,2,3,3,3,3,4,2,2,2,2,3,3,1,3,4,3,3,4,1,5,3,4,3,1,3,3,3,3,3879,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.2412,6,4.5449611221299,1.6806638472298,1,1,1,3.75737955860904,0.732349517608904,2.54883400717847,-0.635425285890605,0,"Asian","On-campus (residence hall)","Female",0,19,1,0.7,0.961440000000009,0.961440000000009,7,0,0.7,3,3,2,2,3,3,3,3,2,3,3,3,2,3,3,4,2,4,5,4,2,4,4,5,4,2,3,3,2,3,3880,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,3,-3.2412,1,2.00368391595097,-0.860613358949134,1,1,1,2.11533097786218,-0.909699063137956,3.25795699745121,0.073697704382135,0,"Asian","With family (commuting)","Female",0,4,0,-0.8,-0.538559999999991,0,-8,-0.8,0,4,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,6,1,2,6,2,7,7,7,6,7,3,3,2,3,3881,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,6,-0.2412,6,4.40951915792231,1.54522188302221,0,1,0,2.6651642782246,-0.359865762775536,2.41787551355402,-0.766383779515055,0,"Black/African American","With family (commuting)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,2,4,3,3,3,3,3,2,2,3,3,4,4,4,4,4,2,6,5,6,5,5,6,5,3,3,3,3,3882,0,1,0,4,"Asian First-Gen Navigator","non_DE"
0,6,-0.2412,6,1.87251116245366,-0.991786112446444,0,0,0,3.63486311855024,0.609833077550104,4.34441781016719,1.16015851709812,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,3,3,1,3,4,3,3,4,4,3,3,4,2,4,3,4,3,3,5,1,6,3,4,3,5,2,3,4,3,3,3883,1,6,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.2412,6,2.44051523898734,-0.423782035912764,1,0,0,3.25718939669658,0.232159355696444,3.26244517713177,0.078185884062695,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,3,3,2,3,3,3,2,3,3,3,3,2,3,3,4,3,4,3,5,4,7,6,7,6,5,3,2,2,3,3884,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
1,5,-1.2412,6,3.69647584833476,0.832178573434656,0,0,0,2.93492534479133,-0.0901046962088059,4.79352328771886,1.60926399464978,0,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,4,3,3,4,3,3,2,2,2,2,3,2,4,4,2,1,3,2,2,1,7,5,7,6,5,3,3,4,3,3885,0,1,0,2,"Latino First-Gen Striver","non_DE"
0,6,-0.2412,5,3.68056508132016,0.816267806420056,1,0,1,1.56078275750392,-1.46424728349622,3.1223162777994,-0.0619430152696752,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,5,0,-0.7,-0.43855999999999,0,-7,-0.7,0,3,4,3,2,2,2,3,2,3,2,3,3,3,3,3,2,2,5,2,5,1,7,6,6,7,5,3,3,2,3,3886,1,4,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,8,1.7588,6,4.43552621992381,1.57122894502371,1,0,1,2.97587977137999,-0.0491502696201458,1.70826743486662,-1.47599185820246,0,"White","With family (commuting)","Male",1,31,1,1.9,2.16144000000001,2.16144000000001,19,0,1.9,3,4,2,2,3,3,3,2,3,3,2,3,2,3,3,2,2,3,2,4,3,7,7,5,6,6,2,3,4,3,3887,2,7,1,2,"Latino First-Gen Striver","FASt_12plus"
0,7,0.7588,3,3.08388402234647,0.219586747446366,0,0,0,3.156294413561,0.131264372560864,2.26809198508497,-0.916167307984105,0,"Hispanic/Latino","With family (commuting)","Male",0,42,1,3,3.26144000000001,3.26144000000001,30,0,3,1,2,2,2,1,2,2,2,3,2,2,3,3,3,3,5,1,5,6,6,4,3,4,4,3,2,3,3,3,3,3888,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.7588,5,4.30996292477004,1.44566564986994,1,0,0,2.62869596739398,-0.396334073606156,3.22709177358989,0.0428324805208149,0,"Hispanic/Latino","With family (commuting)","Male",1,11,0,-0.1,0.161440000000009,0,-1,-0.1,0,3,3,3,1,2,3,2,2,3,3,3,3,3,3,3,6,4,4,5,5,6,6,6,5,5,3,3,2,2,2,3889,1,7,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,4,-2.2412,8,7.00041020901416,4.13611293411406,0,0,0,1.84274891779565,-1.18228112320449,4.20886199330392,1.02460270023484,0,"White","On-campus (residence hall)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,2,1,2,4,3,3,3,3,3,3,2,3,2,3,2,1,3,4,5,4,4,5,5,5,4,2,2,3,3,3890,0,1,0,6,"White Residential Traditional","non_DE"
1,6,-0.2412,6,1.40236456068836,-1.46193271421174,1,1,0,3.0551872367057,0.0301571957055642,2.76609087212626,-0.418168420942815,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,3,1,3,2,4,3,3,3,3,3,2,3,3,3,4,6,3,6,4,1,2,2,4,4,5,6,2,3,3,3,3891,1,4,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,6,-0.2412,5,1.9622305749169,-0.902066699983204,0,1,0,3.50746175110339,0.482431710103254,1.91401759844852,-1.27024169462056,1,"Asian","On-campus (residence hall)","Male",0,18,1,0.6,0.861440000000009,0.861440000000009,6,0,0.6,3,4,2,3,3,3,3,3,3,3,2,3,3,4,4,3,2,4,3,3,5,5,6,5,5,5,3,3,3,2,3892,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.2412,5,2.26233893279544,-0.601958342104664,0,0,0,3.16274566970969,0.137715628709554,2.28168271244644,-0.902576580622635,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,4,0,-0.8,-0.538559999999991,0,-8,-0.8,0,3,3,3,3,3,1,3,3,2,2,1,2,2,2,3,6,4,4,3,3,2,4,3,3,3,4,3,3,2,3,3893,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.7588,8,5.85164204280783,2.98734476790773,1,1,0,2.66524280345397,-0.359787237546166,2.16722142651026,-1.01703786655882,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,2,4,4,3,3,3,2,3,3,3,3,3,3,2,2,2,4,4,2,3,3,5,4,3,3,3,3,3,3894,0,1,0,7,"White Commuter Working","non_DE"
0,7,0.7588,6,1.11593668407687,-1.74836059082323,1,0,1,3.83209880323597,0.807068762235834,2.70312626947129,-0.481133023597785,1,"Black/African American","With family (commuting)","Female",1,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,2,1,1,4,3,3,3,3,2,2,2,2,2,2,2,5,4,6,5,6,6,3,4,3,4,4,2,2,1,3,3895,1,6,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,6,-0.2412,6,2.38764586161997,-0.476651413280134,1,1,1,3.45432145316062,0.429291412160484,2.3821386858147,-0.802120607254375,0,"White","With family (commuting)","Female",1,12,1,0,0.261440000000009,0.261440000000009,0,0,0,2,2,3,3,3,2,3,3,3,2,3,2,2,3,4,5,6,4,6,6,5,6,7,7,6,7,3,3,3,4,3896,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,7,0.7588,6,2.7233047489882,-0.140992525911904,0,0,0,2.77043754158022,-0.254592499419916,1.24392580109337,-1.9403334919757,0,"White","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,3,3,4,3,3,3,4,2,2,2,2,2,3,3,6,3,4,5,6,5,4,5,4,3,1,3,3,2,2,3897,0,1,0,6,"White Residential Traditional","non_DE"
0,7,0.7588,5,0.98534822146372,-1.87894905343638,1,1,0,2.6380162177954,-0.387013823204736,4.29687935457783,1.11262006150875,1,"Hispanic/Latino","Off-campus (rent/apartment)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,3,3,3,3,3,3,3,3,2,2,3,3,1,3,3,5,1,4,3,2,5,6,6,6,7,3,4,4,3,3898,0,1,0,4,"Asian First-Gen Navigator","non_DE"
1,5,-1.2412,4,2.2193302577306,-0.644967017169504,1,0,0,3.48242101361942,0.457390972619284,2.94912338928141,-0.235135903787665,1,"Asian","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,4,1,2,6,4,4,3,3,1,5,2,3,3,3,3,3899,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
0,4,-2.2412,4,1.64806373412379,-1.21623354077631,0,0,0,3.72382312282235,0.698793081822214,3.78138758396339,0.597128290894315,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,7,0,-0.5,-0.238559999999991,0,-5,-0.5,0,3,2,2,3,4,3,3,2,2,2,2,3,2,3,3,3,5,5,4,4,2,5,6,6,7,5,2,3,3,3,3900,1,5,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.2412,6,2.76375048779763,-0.100546787102474,0,1,0,3.83201089886277,0.806980857862634,3.13130900328712,-0.0529502897819554,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,1,4,2,3,4,6,5,4,5,5,5,3,3,3,3,3901,0,1,0,1,"Latina Commuter Caretaker","non_DE"
1,6,-0.2412,4,1.39574966762855,-1.46854760727155,1,0,0,3.92049327298566,0.895463231985524,3.70427521628648,0.520015923217405,1,"Black/African American","Off-campus (rent/apartment)","Male",0,52,1,4,4.26144000000001,4.26144000000001,40,0,4,2,2,2,3,2,2,2,2,2,2,3,3,3,3,2,6,6,5,6,6,6,3,3,4,5,3,2,3,1,2,3902,2,7,1,6,"White Residential Traditional","FASt_12plus"
0,8,1.7588,4,1.6994090604833,-1.1648882144168,1,0,0,3.11389311755082,0.0888630765506844,2.02963777408522,-1.15462151898386,1,"Black/African American","With family (commuting)","Female",0,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,2,2,2,1,2,2,3,1,2,3,3,2,3,3,3,2,6,4,6,5,2,3,4,4,3,4,2,1,2,3,3903,1,6,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,7,0.7588,6,3.52952722885356,0.665229953953456,0,1,0,2.88954345235966,-0.135486588640476,1.07235694920624,-2.11190234386284,0,"Asian","On-campus (residence hall)","Female",0,15,1,0.3,0.56144000000001,0.56144000000001,3,0,0.3,2,3,3,3,3,3,3,3,2,3,3,2,2,3,4,2,1,3,3,2,1,5,6,4,6,4,3,3,2,2,3904,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.2412,5,3.09428397229454,0.229986697394436,1,0,0,3.25183310347346,0.226803062473324,2.10449148167922,-1.07976781138986,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-0.238559999999991,0,-5,-0.5,0,3,3,2,2,3,3,2,3,2,2,1,3,2,3,3,6,4,6,4,6,4,5,5,6,5,6,2,2,2,3,3905,1,5,1,5,"Black Campus Connector","non_FASt_1_11"
0,6,-0.2412,4,2.40615746887901,-0.458139806021094,1,0,0,1.14105080206991,-1.88397923893023,2.40641152814772,-0.777847764921355,1,"Asian","With family (commuting)","Male",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,3,2,2,2,2,3,2,3,2,2,3,2,2,2,3,5,4,6,4,6,4,6,6,6,7,5,3,3,3,3,3906,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,7,0.7588,5,1.07875656807537,-1.78554070682473,1,0,0,1.92783469940827,-1.09719534159187,2.72892634055142,-0.455332952517655,0,"Hispanic/Latino","With family (commuting)","Female",1,11,0,-0.1,0.161440000000009,0,-1,-0.1,0,3,3,3,2,3,3,3,3,3,2,3,2,2,4,4,4,5,3,5,4,5,7,6,6,6,7,3,3,3,3,3907,1,7,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,6,-0.2412,6,2.12254509422331,-0.741752180676794,0,1,1,3.13885992275106,0.113829881750924,2.63753330405727,-0.546725989011805,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,4,4,3,2,3,3,2,3,3,3,3,4,4,4,4,1,5,4,4,4,1,7,6,7,6,6,3,3,3,2,3908,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,8,1.7588,7,2.0727028257938,-0.791594449106304,0,1,0,3.4761618669618,0.451131825961664,3.25218432095518,0.0679250278861048,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,14,1,0.2,0.461440000000009,0.461440000000009,2,0,0.2,2,2,2,3,2,2,2,3,2,3,2,3,3,4,3,6,3,5,4,3,5,5,2,5,3,4,3,3,2,3,3909,2,7,1,6,"White Residential Traditional","FASt_12plus"
1,7,0.7588,5,3.71729479365626,0.852997518756156,1,0,1,3.36329616500648,0.338266124006344,2.46838335131594,-0.715875941753135,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,14,1,0.2,0.461440000000009,0.461440000000009,2,0,0.2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,4,3,4,3,6,4,2,6,7,6,6,4,2,3,2,3,3910,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,8,1.7588,8,5.48942890054253,2.62513162564243,0,0,0,2.25228015268174,-0.772749888318396,3.81156031207772,0.627301019008645,0,"Black/African American","With family (commuting)","Female",1,25,1,1.3,1.56144000000001,1.56144000000001,13,0,1.3,4,4,4,3,4,3,4,3,3,4,3,3,3,4,3,2,3,3,3,3,2,6,6,6,5,4,4,3,3,3,3911,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,7,0.7588,5,4.09483627082609,1.23053899592599,0,0,0,1.81026328702447,-1.21476675397567,1.65816447418769,-1.52609481888139,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,3,3,2,3,2,3,2,2,2,2,2,3,2,3,3,1,1,3,1,5,3,4,3,4,2,4,3,2,3,2,3912,1,4,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,5,-1.2412,4,2.49906382995234,-0.365233444947764,1,0,0,4.41690198423643,1.39187194323629,2.98363647429066,-0.200622818778415,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,8,0,-0.4,-0.138559999999991,0,-4,-0.4,0,2,2,3,3,2,2,2,2,2,2,2,2,3,3,4,3,5,6,4,3,5,3,3,5,4,4,3,2,2,2,3913,1,5,1,7,"White Commuter Working","non_FASt_1_11"
1,7,0.7588,6,3.98210075311273,1.11780347821263,1,0,0,2.61765678369503,-0.407373257305106,3.11960121051367,-0.0646580825554053,0,"Asian","On-campus (residence hall)","Female",0,53,1,4.1,4.36144000000001,4.36144000000001,41,0,4.1,2,2,2,2,1,2,2,2,2,2,1,2,3,2,2,4,5,5,6,5,6,3,2,4,3,5,3,2,3,2,3914,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.2412,5,1.1926945053863,-1.6716027695138,0,0,0,2.33450713312236,-0.690522907877776,5.63182873187567,2.44756943880659,1,"White","With family (commuting)","Male",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,3,4,3,3,3,4,3,3,3,2,2,3,3,3,4,3,1,2,4,4,3,4,5,6,5,5,3,3,3,3,3915,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,4,-2.2412,6,2.83561028894531,-0.0286869859547942,1,0,0,2.65978371287649,-0.365246328123646,2.78185665547393,-0.402402637595145,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,7,0,-0.5,-0.238559999999991,0,-5,-0.5,0,4,4,4,3,3,3,3,3,3,4,3,3,3,3,4,3,2,5,6,2,4,6,5,6,6,4,2,3,3,3,3916,1,5,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,4,-2.2412,5,2.14408364085878,-0.720213634041324,1,0,1,2.8483271530596,-0.176702887940536,4.71022642957444,1.52596713650536,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,4,4,3,3,3,3,3,2,2,2,3,3,4,3,3,1,1,1,1,3,6,5,6,5,5,3,3,4,3,3917,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
1,7,0.7588,5,1.64679668891616,-1.21750058598394,1,1,1,3.22056397035174,0.195533929351604,4.04522937918751,0.860970086118435,1,"Asian","With family (commuting)","Female",0,61,1,4.9,5.16144000000001,5.16144000000001,49,0,4.9,4,3,3,3,3,3,3,3,2,3,2,3,3,3,4,4,4,6,5,5,3,5,4,5,3,4,3,2,2,2,3918,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,8,1.7588,7,2.70011030558027,-0.164186969319834,0,0,0,3.43278730755118,0.407757266551044,4.50066029960986,1.31640100654079,1,"Hispanic/Latino","Off-campus (rent/apartment)","Female",1,12,1,0,0.261440000000009,0.261440000000009,0,0,0,2,3,2,2,3,2,4,3,1,1,1,2,3,3,3,6,3,4,5,5,2,4,4,4,4,1,2,3,2,2,3919,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.2412,5,4.31368889076826,1.44939161586816,0,1,1,1.90836397871246,-1.11666606228768,3.13025567064112,-0.0540036224279552,0,"Hispanic/Latino","With family (commuting)","Male",0,16,1,0.4,0.66144000000001,0.66144000000001,4,0,0.4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,1,4,1,1,2,6,5,6,4,5,3,3,3,3,3920,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,5,-1.2412,5,1.91069922349908,-0.953598051401024,1,0,0,3.95722041177945,0.932190370779314,2.06079457116597,-1.12346472190311,1,"Hispanic/Latino","With family (commuting)","Male",0,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,4,3,3,3,3,3,2,2,3,2,3,3,3,2,3,1,1,5,1,4,1,5,5,5,4,4,3,2,3,2,3921,1,4,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,5,-1.2412,6,3.45148510475386,0.587187829853756,1,0,0,3.46486555236476,0.439835511364624,4.17744821670763,0.993188923638554,0,"Hispanic/Latino","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,3,2,2,4,3,3,3,3,2,3,3,3,3,4,4,4,2,2,2,5,1,7,7,7,7,7,3,4,3,3,3922,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.7588,6,2.7058256403335,-0.158471634566604,0,0,0,4.2648517767664,1.23982173576626,3.85468757495186,0.670428281882785,1,"Asian","On-campus (residence hall)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,2,3,4,3,3,3,2,3,3,3,2,3,4,2,6,4,5,4,2,7,5,5,3,3,2,3,3,3,3923,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE"
1,6,-0.2412,4,2.3947044313081,-0.469592843592004,0,0,1,1.82407673836547,-1.20095330263467,4.22302118206003,1.03876188899096,1,"Black/African American","With family (commuting)","Male",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,2,2,2,3,3,3,2,3,2,3,2,3,2,3,4,5,3,4,3,4,2,4,4,4,3,4,3,3,2,2,3924,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.7588,8,2.67909379470709,-0.185203480193014,1,1,0,2.91136922907063,-0.113660811929506,2.60047259049305,-0.583786702576025,1,"White","With family (commuting)","Female",1,12,1,0,0.261440000000009,0.261440000000009,0,0,0,4,3,2,3,4,3,3,4,3,3,3,3,3,4,4,2,3,3,6,4,4,5,4,3,3,4,2,2,3,3,3925,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
