cohort,hgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,EmoDiss,QualEngag,DevAdj,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform
0,6,1.605667008899892,-1.2409937902963595,1,0,1,2.812280655673457,-0.18193978212324913,2.4861377647715446,-0.7051720230227119,1,Hispanic/Latino,With family (commuting),Woman,9,0,-0.3,-0.046033333333333315,-0.0,,,,3,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2,1,1,2,2,4,4,4,5,5,3,2,3,3
1,8,2.5120875466829635,-0.33457325251328784,0,0,0,2.484044223612243,-0.5101762141844635,3.3802000543222137,0.18889026652795726,1,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,3,2,2,3,3,3,2,3,2,2,3,3,3,3,4,3,3,4,5,3,4,4,5,2,3,2,2
1,8,2.39296419691697,-0.45369660227928144,1,0,0,3.221300020635601,0.22707958283889473,3.2694117038588666,0.07810191606461014,0,Hispanic/Latino,With family (commuting),Woman,60,1,4.8,5.053966666666667,5.053966666666667,,,,2,2,3,3,2,2,3,3,3,3,2,3,2,3,3,2,1,2,2,2,1,5,4,5,4,4,2,2,3,3
1,8,3.8083887346852694,0.961727935489018,1,1,1,2.8378780949683735,-0.15634234282833281,4.546749640009709,1.355439852215453,0,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,5,5,4,5,3,2,2,2,3
0,8,2.666372990986353,-0.18028780820989843,1,0,1,3.286078178724259,0.29185774092755246,3.4071111212793608,0.21580133348510433,1,Asian,With family (commuting),Woman,37,1,2.5,2.753966666666667,2.753966666666667,,,,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,2,3,2,4,2,5,6,4,5,5,3,3,3,3
0,4,2.114611774690288,-0.7320490245059634,1,0,1,3.8168596170860734,0.822639179289367,4.403887078877632,1.2125772910833752,0,Other/Multiracial/Unknown,With family (commuting),Man,1,0,-1.1,-0.8460333333333334,-0.0,,,,2,3,3,3,3,3,3,4,3,3,3,3,2,4,3,1,2,1,1,1,1,4,3,5,2,4,3,3,3,3
0,9,4.374752961965998,1.528092162769747,0,1,0,3.273879402516889,0.2796589647201828,4.44017214247011,1.2488623546758535,0,Hispanic/Latino,On-campus (residence hall),Woman,25,1,1.3,1.5539666666666667,1.5539666666666667,,,,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,6,6,5,3,5,3,3,3,3
0,8,2.3029895578316864,-0.543671241364565,0,0,1,2.192012327726703,-0.8022081100700031,1.7617977594771141,-1.4295120283171423,0,Black/African American,On-campus (residence hall),Woman,47,1,3.5,3.753966666666667,3.753966666666667,,,,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,4,7,5,6,2,3,2,3
0,6,1.7313703892232106,-1.1152904099730407,0,1,0,3.2850258605586022,0.2908054227618959,2.8177910220249514,-0.3735187657693051,1,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,4,4,4,3,3,2,2
1,6,2.2100700899755794,-0.636590709220672,0,0,1,2.253233732774876,-0.7409867050218302,3.309924348892082,0.11861456109782553,0,White,Off-campus (rent/apartment),Woman,40,1,2.8,3.0539666666666667,3.0539666666666667,,,,3,2,1,2,3,2,3,1,2,2,2,2,2,2,3,3,2,1,3,2,2,3,5,4,3,4,2,2,3,2
0,8,2.2492667162146693,-0.597394082981582,1,1,1,4.412893571715141,1.418673133918435,3.848778302774796,0.6574685149805397,1,Hispanic/Latino,With family (commuting),Man,40,1,2.8,3.0539666666666667,3.0539666666666667,,,,3,3,3,3,4,3,2,3,3,3,3,3,2,3,3,3,1,2,2,2,2,5,4,4,3,4,3,2,3,3
1,6,3.011924966368326,0.16526416717207448,1,1,0,3.551570566196755,0.5573501284000488,3.428558099356208,0.23724831156195147,0,Hispanic/Latino,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,3,3,3,3,2,6,4,4,3,5,3,3,3,4
1,6,1.8650231509059543,-0.9816376482902971,1,0,0,3.2232628027314876,0.22904236493478125,2.302807398570774,-0.8885023892234822,1,Hispanic/Latino,With family (commuting),Man,11,0,-0.1,0.15396666666666667,0.0,,,,3,1,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,4,4,5,3,4,2,3,3,2
1,6,2.1872205879235356,-0.6594402112727158,0,1,1,1.6636874548044478,-1.3305329829922585,2.3848836796875736,-0.8064261081066828,1,Black/African American,Off-campus (rent/apartment),Woman,2,0,-1.0,-0.7460333333333333,-0.0,,,,3,3,4,3,3,3,3,2,2,2,3,2,3,3,3,2,2,3,2,2,3,3,5,3,4,1,3,3,3,3
1,5,3.8623600431901433,1.0156992439938919,0,0,0,2.9542192805442755,-0.04000115725243081,3.5014774246670908,0.31016763687283433,0,Hispanic/Latino,With family (commuting),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,2,3,2,3,3,3,3,2,3,2,2,1,2,3,3,2,1,2,1,2,3,6,4,4,4,3,3,3,3,3
1,8,2.074750089307144,-0.7719107098891071,0,0,0,3.520493843290271,0.5262734054935647,2.7463480593375373,-0.4449617284567191,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,3,3,3,3,3,2,3,2,3,3,3,2,1,2,1,2,2,2,3,4,3,4,3,3,2,2,3
1,7,1.852078528910733,-0.9945822702855183,1,0,1,3.232288037701871,0.23806759990516468,3.5906088798731175,0.39929909207886105,1,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,4,5,4,4,2,2,3,2
1,7,3.5785173378853066,0.7318565386890552,1,1,0,4.5190586356962115,1.5248381978995051,3.547130771860419,0.35582098406616236,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,1,2,2,3,3,2,2,2,3,3,2,3,2,3,2,2,3,2,3,2,2,4,3,4,4,5,3,2,3,2
0,6,2.1994251381201813,-0.6472356610760701,1,1,0,5.004510421603313,2.0102899838066066,2.7768502707536205,-0.414459517040636,0,Other/Multiracial/Unknown,On-campus (residence hall),Woman,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,3,3,2,3,2,2,2,3,2,2,2,3,2,3,2,1,2,3,3,2,2,4,4,4,4,4,2,2,3,2
1,6,2.4882568887844605,-0.35840391041179087,0,0,1,3.4701551914571493,0.475934753660443,4.541113643907121,1.3498038561128642,1,Black/African American,On-campus (residence hall),Woman,17,1,0.5,0.7539666666666667,0.7539666666666667,,,,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,2,1,1,1,2,1,5,3,4,4,4,3,3,2,2
1,4,2.145431033632254,-0.7012297655639972,1,0,0,2.7129068941472885,-0.28131354364941785,4.073229695814227,0.8819199080199707,1,Asian,With family (commuting),Man,11,0,-0.1,0.15396666666666667,0.0,,,,4,3,3,4,2,3,3,3,3,4,3,3,3,3,3,1,1,1,2,2,2,4,4,6,5,3,3,3,3,3
1,5,4.917682219008919,2.0710214198126673,0,0,0,3.0097199089455176,0.015499471148811228,3.0396836056496856,-0.1516261821445708,0,Hispanic/Latino,With family (commuting),Man,7,0,-0.5,-0.24603333333333333,-0.0,,,,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,1,2,3,2,3,7,4,4,4,4,2,2,3,2
0,6,2.6144919917503406,-0.23216880744591073,1,0,1,2.953104920510397,-0.041115517286309355,2.8677942408705643,-0.3235155469236921,0,White,Off-campus (rent/apartment),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,3,3,3,3,3,2,3,3,3,3,3,3,2,4,3,1,2,2,3,2,3,2,5,4,3,3,2,3,3
0,7,2.586375320364356,-0.26028547883189557,1,0,1,2.0382944377433807,-0.9559260000533256,4.108936659542543,0.9176268717482867,0,White,Off-campus (rent/apartment),Woman,13,1,0.1,0.35396666666666665,0.35396666666666665,,,,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,3,6,4,4,4,2,3,3,3,3
0,6,2.1985676275247026,-0.6480931716715488,0,0,0,2.6745886221420556,-0.3196318156546507,3.346128398968435,0.1548186111741785,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,3,3,3,2,3,3,3,3,3,4,1,2,2,3,1,2,5,5,5,4,3,3,3,3,3
1,7,3.072883655368971,0.22622285617271976,1,1,0,3.445059659974151,0.45083922217744465,2.5432441098185614,-0.648065677975695,1,Hispanic/Latino,With family (commuting),Man,61,1,4.9,5.153966666666667,5.153966666666667,,,,3,2,2,2,2,2,2,3,3,3,3,3,2,2,3,3,3,2,2,3,3,6,4,5,5,6,3,3,3,3
1,7,2.797772047519086,-0.04888875167716522,1,1,1,3.082071915851415,0.08785147805470883,1.4295464044269124,-1.761763383367344,1,Other/Multiracial/Unknown,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,6,3,4,4,4,2,2,2,2
0,3,1.4806160518127045,-1.3660447473835469,1,1,0,4.044670414550061,1.0504499767533546,4.0558345128765145,0.8645247250822581,1,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,2,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,5,4,3,4,5,3,3,2,2
1,8,2.2954498937753325,-0.5512109054209189,0,1,1,3.4712989321058907,0.47707849430918436,5.3501082292897,2.1587984414954433,0,Hispanic/Latino,With family (commuting),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,3,2,3,3,3,3,2,2,3,2,3,2,3,2,1,1,1,1,1,2,4,4,2,4,3,2,3,3,3
1,6,1.6806499326089834,-1.166010866587268,1,0,0,4.355137981329577,1.3609175435328704,3.2094178294628986,0.018108041668642105,1,Hispanic/Latino,With family (commuting),Woman,8,0,-0.4,-0.14603333333333335,-0.0,,,,2,2,2,3,3,3,2,3,2,2,2,2,3,3,3,2,2,3,3,3,2,5,5,5,3,5,3,2,3,2
1,8,1.9834821428375837,-0.8631786563586676,0,0,1,3.192544696667928,0.19832425887122174,2.343263162608958,-0.8480466251852983,1,Other/Multiracial/Unknown,On-campus (residence hall),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,2,3,3,2,3,2,6,5,6,5,3,3,3,3,3
1,5,4.63663550172937,1.7899747025331187,1,1,1,3.4748383781329477,0.4806179403362414,1.627850446325061,-1.5634593414691955,0,Asian,With family (commuting),Man,7,0,-0.5,-0.24603333333333333,-0.0,,,,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,5,4,3,4,3,3,3,3,2
1,7,5.69725796049142,2.850597161295169,1,0,0,4.397496631745096,1.4032761939483893,5.538021433188762,2.3467116453945054,0,White,Off-campus (rent/apartment),Man,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,2,2,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,5,5,5,5,4,3,2,2,2
1,6,2.59601481405948,-0.2506459851367713,1,0,1,2.549607394409261,-0.4446130433874451,3.205149684177036,0.013839896382779493,0,Asian,With family (commuting),Woman,8,0,-0.4,-0.14603333333333335,-0.0,,,,3,2,2,3,4,3,3,3,2,2,3,3,2,2,3,3,1,1,1,3,2,5,6,4,4,6,2,3,3,2
0,8,-0.15614745785602469,-3.0028082570522763,0,1,0,2.89901694562999,-0.09520349216671642,2.063086847952518,-1.1282229398417383,1,White,Off-campus (rent/apartment),Man,9,0,-0.3,-0.046033333333333315,-0.0,,,,3,3,2,3,3,2,3,3,2,2,2,2,2,3,2,3,3,2,2,3,3,6,4,5,3,4,3,3,2,3
0,6,1.1111910307012236,-1.7354697684950278,1,0,0,2.115099283016182,-0.8791211547805244,2.3189522801850786,-0.8723575076091779,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,1,2,2,3,4,3,2,1,2,2,3,3
1,7,6.404660258252862,3.55799945905661,1,1,1,3.4815335426883345,0.48731310489162816,3.9062557455540943,0.7149459577598378,0,Hispanic/Latino,With family (commuting),Man,13,1,0.1,0.35396666666666665,0.35396666666666665,,,,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,4,3,2,6,6,7,5,7,3,3,2,3
0,6,1.6147988241743916,-1.2318619750218598,1,0,0,3.0275424587011592,0.03332202090445291,3.911539940513027,0.7202301527187704,1,Other/Multiracial/Unknown,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,4,3,3,4,3,4,4,3,3,3,4,3,3,3,1,1,2,2,3,3,6,5,7,4,5,3,2,3,3
1,5,0.0353718468649849,-2.8112889523312665,0,0,0,3.2473462842821976,0.2531258464854913,2.031702842600497,-1.1596069451937594,1,Hispanic/Latino,With family (commuting),Man,7,0,-0.5,-0.24603333333333333,-0.0,,,,1,2,2,3,3,2,2,3,2,2,1,2,2,2,2,2,3,3,3,3,3,4,4,5,4,3,2,2,2,2
1,9,4.944552960594549,2.0978921613982973,0,0,0,2.990251618317791,-0.003968819478915364,3.69201713551789,0.5007073477236337,0,Hispanic/Latino,With family (commuting),Man,50,1,3.8,4.053966666666667,4.053966666666667,,,,3,3,3,2,3,3,2,3,3,2,2,2,3,2,2,3,3,1,3,3,2,5,6,4,3,6,2,3,2,3
1,8,2.4421088336763677,-0.4045519655198837,1,0,1,4.062287151608819,1.068066713812113,3.6855553526770044,0.49424556488274796,1,Other/Multiracial/Unknown,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,4,5,3,3,2,2,2
0,6,4.0047341039190325,1.1580733047227811,1,1,1,2.1101777151160928,-0.8840427226806136,2.7916015112689987,-0.39970827652525776,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,32,1,2.0,2.253966666666667,2.253966666666667,,,,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,2,1,5,4,5,5,4,3,3,3,3
1,6,4.959163078910859,2.112502279714608,1,0,0,3.428331027593963,0.4341105897972568,2.5667901690505275,-0.624519618743729,0,Asian,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,3,3,3,3,2,3,3,2,2,3,3,3,1,2,2,1,2,1,5,2,5,4,4,2,2,2,3
0,7,5.127341708147249,2.2806809089509974,0,1,0,3.699594607136566,0.7053741693398599,3.6923307463412636,0.5010209585470071,0,Hispanic/Latino,With family (commuting),Man,6,0,-0.6,-0.3460333333333333,-0.0,,,,2,2,1,2,2,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,3,5,4,5,4,5,3,2,2,2
0,5,2.623241596880732,-0.22341920231551926,1,1,0,3.341268151931014,0.34704771413430757,2.574691152830602,-0.6166186349636544,0,Asian,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,4,4,3,4,4,3,3,3,2,3,3,3,3,2,2,2,2,2,5,5,3,4,3,3,3,3,3
1,5,2.100700389245978,-0.7459604099502735,0,1,1,2.9263198869290243,-0.06790055086768199,2.137274620651429,-1.0540351671428274,1,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,1,4,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,2,3,5,5,5,5,5,3,2,3,2
0,5,2.326346928288319,-0.5203138709079322,0,0,0,3.258247639611176,0.2640272018144696,2.851843658351794,-0.33946612944246235,1,Asian,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,3,3,3,4,4,5,4,5,2,2,2,2
1,7,4.735822385063986,1.8891615858677344,0,0,1,2.6197061601695784,-0.37451427762712797,1.9674726463314995,-1.223837141462757,0,Hispanic/Latino,With family (commuting),Woman,21,1,0.9,1.1539666666666668,1.1539666666666668,,,,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,2,2,2,2,3,6,5,3,5,3,3,2,3,3
0,8,2.3251903935687266,-0.5214704056275248,0,1,1,2.0132524197071113,-0.980968018089595,5.575313553300212,2.384003765505956,1,Hispanic/Latino,Off-campus (rent/apartment),Man,8,0,-0.4,-0.14603333333333335,-0.0,,,,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,1,1,3,1,3,3,7,5,5,4,4,3,2,3,2
0,7,3.451184959298644,0.6045241601023927,1,1,0,4.003764471404299,1.0095440336075927,4.527264959279998,1.3359551714857418,0,White,Off-campus (rent/apartment),Man,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,1,1,6,5,3,3,3,3,3,3,3
1,3,5.432075404688112,2.5854146054918603,0,1,0,2.3266165941790793,-0.667603843617627,1.5573728320367266,-1.6339369557575298,0,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,3,2,3,1,2,5,6,6,5,5,2,3,3,3
1,7,2.450366137406989,-0.3962946617892622,1,0,1,3.4479989312436303,0.453778493446924,2.825006630465936,-0.3663031573283204,1,Black/African American,On-campus (residence hall),Man,1,0,-1.1,-0.8460333333333334,-0.0,,,,3,2,1,2,2,2,3,3,2,2,2,2,2,2,3,2,1,2,3,2,2,5,5,7,4,4,3,2,3,3
0,5,2.283741855624751,-0.5629189435715003,0,0,1,2.98272413855118,-0.011496299245526309,3.4356732447995206,0.24436345700526418,1,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,4,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,3,2,5,2,3,2,1,3,2,3,3
1,6,0.7360690001740238,-2.1105917990222274,1,0,0,2.806822442250138,-0.1873979955465681,3.022054402882833,-0.16925538491142333,1,Hispanic/Latino,Off-campus (rent/apartment),Man,5,0,-0.7,-0.4460333333333333,-0.0,,,,2,2,1,3,2,2,2,3,3,3,2,2,2,3,3,3,2,2,3,2,3,5,3,3,4,3,3,3,3,3
1,6,2.93904684144746,0.09238604225120861,0,0,1,3.362117357266085,0.36789691946937886,2.7953077202541943,-0.3960020675400622,1,Hispanic/Latino,With family (commuting),Man,10,0,-0.2,0.05396666666666666,0.0,,,,2,3,2,3,2,3,3,2,2,2,3,2,3,3,2,4,3,3,3,4,4,5,5,6,4,4,2,3,2,3
1,6,2.5398899976100684,-0.306770801586183,1,1,0,3.988099271168617,0.9938788333719106,4.729660355105324,1.5383505673110673,1,Black/African American,Off-campus (rent/apartment),Man,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,3,4,3,3,2,3,3,2,3,3,3,3,2,2,3,2,2,2,3,3,4,7,4,5,4,4,2,3,3,3
0,7,3.8821850926147876,1.0355242934185362,1,0,0,3.2033529037623776,0.20913246596567125,2.1991651814630586,-0.9921446063311978,0,Asian,Off-campus (rent/apartment),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,3,3,3,3
0,6,4.996586659279065,2.1499258600828135,0,0,0,3.7637816046966823,0.769561166899976,2.0568549817712127,-1.1344548060230437,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,4,4,3,3,4,3,3,4,3,4,3,3,4,3,3,1,3,3,2,2,5,5,4,4,5,3,2,3,3
1,6,2.379102023820568,-0.4675587753756836,1,1,1,3.113648931344865,0.11942849354815888,3.112477720243251,-0.07883206755100547,1,Hispanic/Latino,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,2,3,3,3,2,4,2,4,3,1,3,3,3,3
0,7,2.5717789691473274,-0.27488183004892397,0,0,0,4.134349770323516,1.14012933252681,4.400053888224174,1.2087441004299175,1,Hispanic/Latino,With family (commuting),Woman,18,1,0.6,0.8539666666666667,0.8539666666666667,,,,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,3,3,3,4,3,4,4,2,2,3,3,2,2,2,3
0,6,0.8318259039950129,-2.0148348952012385,0,0,0,2.6756875886900824,-0.31853284910662394,3.4824147627437982,0.2911049749495418,1,Asian,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,3,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,3,4,3,5,5,5,4,4,2,3,2,3
1,6,3.5226050962545776,0.6759442970583263,1,0,0,3.8372671662318094,0.8430467284351031,2.10046740058247,-1.0908423872117865,0,Asian,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,2,3,2,3,3,2,3,2,2,3,3,2,2,2,1,1,2,4,3,6,3,2,3,2,2,2
1,4,4.00868916398953,1.1620283647932785,0,0,0,0.9135466291995974,-2.080673808597109,1.9194451322707538,-1.2718646555235027,0,Hispanic/Latino,With family (commuting),Woman,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,3,3,4,3,3,3,3,3,2,2,2,2,3,3,1,2,1,2,1,2,3,4,5,4,4,2,3,3,3
1,7,4.1794879937298,1.3328271945335484,1,1,0,2.625779611798236,-0.36844082599847017,2.6057424497512947,-0.5855673380429618,0,Hispanic/Latino,With family (commuting),Woman,25,1,1.3,1.5539666666666667,1.5539666666666667,,,,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,1,1,1,2,1,1,6,5,5,5,4,3,3,3,3
1,7,1.0133503040904417,-1.8333104951058097,1,1,0,1.7270972607561248,-1.2671231770405815,2.223515184563674,-0.9677946032305824,0,Hispanic/Latino,With family (commuting),Man,25,1,1.3,1.5539666666666667,1.5539666666666667,,,,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,2,2,2,2,5,5,5,4,5,3,3,3,2
1,5,2.6606955079510954,-0.18596529124515593,0,1,0,4.0431098247064226,1.0488893869097162,3.5380633058399975,0.34675351804574106,0,Other/Multiracial/Unknown,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,3,2,2,3,3,3,5,5,6,5,5,2,3,2,3
1,6,1.6620013620449858,-1.1846594371512655,1,0,0,3.229658207385622,0.23543776958891582,1.6863729320576568,-1.5049368557365996,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,3,2,3,2,3,3,3,2,3,3,2,3,2,3,2,3,4,3,4,6,7,4,3,3,3,2,3
1,5,2.0079294805404375,-0.8387313186558139,0,1,0,3.377113538638072,0.38289310084136563,3.0489427958493094,-0.14236699194494706,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,4,3,2,3,3,3,2,3,2,3,3,2,3,2,3,3,2,3,3,3,2,5,6,3,3,2,3,2,2,3
0,7,1.0736690105332032,-1.7729917886630482,1,0,0,2.820513340415238,-0.1737070973814685,3.845862565467575,0.6545527776733184,1,Black/African American,Off-campus (rent/apartment),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,2,3,2,2,3,2,2,2
0,6,1.6381525237562489,-1.2085082754400025,1,1,0,2.9459315536053166,-0.04828888419138977,4.287019238301013,1.0957094505067562,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,37,1,2.5,2.753966666666667,2.753966666666667,,,,3,3,2,3,2,3,3,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,3,4,3,4,2,2,3,3
1,7,2.4784255531899255,-0.36823524600632584,0,1,1,2.887380775887809,-0.10683966190889738,3.515149830532367,0.3238400427381105,1,Asian,On-campus (residence hall),Woman,38,1,2.6,2.8539666666666665,2.8539666666666665,,,,2,1,2,3,2,2,2,2,2,2,1,2,2,2,3,3,3,3,4,4,3,5,6,6,4,5,3,3,2,2
1,6,3.6108447328148108,0.7641839336185594,1,1,0,2.240201472176866,-0.7540189656198404,3.0283766871367077,-0.16293310065754874,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,2,1,2,1,6,4,3,4,5,2,3,3,3
1,6,1.544212690406307,-1.3024481087899444,1,1,1,3.940896467441718,0.9466760296450119,2.287324858065456,-0.9039849297288005,1,Hispanic/Latino,On-campus (residence hall),Man,42,1,3.0,3.253966666666667,3.253966666666667,,,,3,2,3,2,3,3,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,5,3,3,5,2,3,3,3,3
0,8,1.640264339458006,-1.2063964597382453,1,1,0,2.392678587075536,-0.6015418507211705,3.525528897994707,0.3342191102004506,0,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,2,2,1,3,3,2,6,4,5,4,3,2,3,2,3
1,6,2.776502565677534,-0.07015823351871742,0,0,0,2.8745013026493007,-0.11971913514740562,4.156660102950201,0.9653503151559444,0,Asian,With family (commuting),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,4,4,3,3,3,4,3,4,3,3,3,3,3,4,3,1,2,1,1,2,2,3,4,5,3,4,3,3,3,3
1,6,3.274622132903697,0.4279613337074455,1,1,0,3.0799204243868714,0.08569998659016509,2.0282703440524847,-1.1630394437417717,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,3,2,3,3,2,3,3,3,2,3,3,4,2,1,1,3,4,6,4,5,5,5,3,3,3,2
1,6,2.1064550174015784,-0.740205781794673,1,1,0,4.614962062474302,1.620741624677596,2.2144713237704075,-0.976838464023849,0,White,With family (commuting),Woman,15,1,0.3,0.5539666666666667,0.5539666666666667,,,,2,3,3,2,3,2,3,3,2,3,2,3,2,2,3,2,1,2,1,1,2,4,3,5,4,3,3,3,3,3
0,6,1.0379007583780495,-1.8087600408182019,1,0,0,2.487878516574374,-0.5063419212223321,2.288353768785242,-0.9029560190090145,1,Hispanic/Latino,With family (commuting),Woman,8,0,-0.4,-0.14603333333333335,-0.0,,,,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,5,3,5,4,3,2,2,2,3
