"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_num","hacadpr13_num_c","tcare","tcare_num","tcare_num_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,6,-0.522253981216823,6,6,-0.0408830744071951,0,0,0,5,0.501733632469916,3,0.68265306122449,3,8,-2.1922,2,3,0.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,42,1,3,2.45274,2.45274,-6,-1.1,-0.1,3,3,4,2,3,2,3,2,2,3,3,3,2,2,3,4,5,4,4,4,5,6,5,6,5,5,3,1,3,2,3552,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.42526199655623
0,6,-0.522253981216823,6,8,1.9591169255928,1,0,0,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,22,1,1,0.452739999999996,0.452739999999996,8,0.3,1.3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,2,2,2,2,2,2,5,5,6,6,5,2,2,1,3,3553,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.34967516634365
0,6,-0.522253981216823,6,6,-0.0408830744071951,0,0,0,6,1.50173363246992,2,-0.31734693877551,5,18,7.8078,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7598,9,0,-0.3,-0.847260000000004,0,16,1.1,2.1,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,5,5,5,5,5,4,4,5,4,5,4,2,1,3,2,3554,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.836532915261483
1,5,-1.52225398121682,6,8,1.9591169255928,1,0,1,5,0.501733632469916,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Black/African American","On-campus (residence hall)","Female",0,-0.2402,3,0,-0.9,-1.44726,0,15,1,2,3,3,2,2,3,4,3,3,2,2,2,2,2,3,2,NA,4,4,4,4,4,NA,6,6,6,6,1,2,2,2,3555,1,1,0,5,"Black Campus Connector","non_FASt_1_11",0.765266063177767
1,7,0.477746018783177,7,7,0.959116925592805,1,1,1,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,4,0,-0.8,-1.34726,0,19,1.4,2.4,2,1,2,3,4,3,4,3,2,2,2,2,1,4,4,4,5,4,4,NA,5,4,4,4,4,4,2,3,2,2,3556,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",1.26995677720817
0,8,1.47774601878318,6,6,-0.0408830744071951,1,0,1,4,-0.498266367530084,3,0.68265306122449,2,3,-7.1922,6,23,20.4952,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7598,44,1,3.2,2.65274,2.65274,23,1.8,2.8,3,3,3,3,3,3,3,4,2,3,3,3,2,3,4,5,4,5,NA,5,5,4,4,4,4,5,3,2,4,2,3557,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.05727719252713
0,7,0.477746018783177,6,5,-1.0408830744072,0,0,0,4,-0.498266367530084,2,-0.31734693877551,4,13,2.8078,3,8,5.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,8,0,-0.4,-0.947260000000004,0,32,2.7,3.7,3,3,3,3,3,2,3,3,4,4,4,4,4,3,3,4,4,4,NA,4,4,4,4,4,4,4,2,1,2,2,3558,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.788072736022142
0,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,0,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Female",0,-0.2402,55,1,4.3,3.75274,3.75274,31,2.6,3.6,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,NA,4,NA,4,4,2,3,2,3,3559,2,4,1,7,"White Off-Campus Working","FASt_12plus",1.56407149125507
1,8,1.47774601878318,6,6,-0.0408830744071951,1,0,0,5,0.501733632469916,2,-0.31734693877551,5,18,7.8078,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,28,1,1.6,1.05274,1.05274,-9,-1.4,-0.4,3,3,3,4,4,4,4,4,4,3,4,4,3,3,3,2,3,3,NA,3,3,5,5,4,5,5,2,2,3,3,3560,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.11028333095717
0,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,0,4,-0.498266367530084,3,0.68265306122449,5,18,7.8078,1,0,-2.5048,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2402,9,0,-0.3,-0.847260000000004,0,-9,-1.4,-0.4,2,2,2,3,2,2,2,3,3,3,4,3,4,3,3,5,NA,4,4,5,5,6,5,5,5,6,3,1,2,2,3561,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.652502390228447
1,7,0.477746018783177,7,6,-0.0408830744071951,0,0,0,4,-0.498266367530084,3,0.68265306122449,2,3,-7.1922,3,8,5.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,6,0,-0.6,-1.14726,0,8,0.3,1.3,3,2,2,3,3,2,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,2,2,1,3562,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.787006319292292
0,6.52225398121682,NA,6,7,0.959116925592805,0,1,0.350877192982456,4,-0.498266367530084,2,-0.31734693877551,6,23,12.8078,1,0,-2.5048,0,"Asian","With family (commuting)","Female",0,-0.2402,62,1,5,4.45274,4.45274,22,1.7,2.7,2,2,2,4,3,4,3,3,3,4,4,4,3,4,3,5,4,4,5,4,NA,5,5,5,5,5,2,2,1,1,3563,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.880069650554393
1,7,0.477746018783177,7,6,-0.0408830744071951,1,0,0,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,2,3,0.4952,1,"White","Off-campus (rent/apartment)","Male",1,0.7598,7,0,-0.5,-1.04726,0,12,0.7,1.7,1,1,1,3,3,2,3,3,2,2,3,3,2,3,3,4,4,4,4,4,4,5,4,NA,5,4,2,1,3,1,3564,1,1,0,7,"White Off-Campus Working","non_FASt_1_11",0.876646999218722
0,5,-1.52225398121682,7,8,1.9591169255928,0,0,0,4,-0.498266367530084,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2402,12,1,0,-0.547260000000004,-0.547260000000004,-9,-1.4,-0.4,2,2,1,2,3,2,2,2,3,3,3,3,3,2,2,5,5,5,5,5,5,4,NA,4,4,4,3,2,3,1,3565,2,7,1,2,"Latino Off-Campus Working","FASt_12plus",1.40263167949228
0,8,1.47774601878318,6,6,-0.0408830744071951,1,0.251835236541599,0,5,0.501733632469916,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Female",1,0.7598,11,0,-0.1,-0.647260000000004,0,28,2.3,3.3,2,NA,2,3,3,3,3,3,3,3,3,3,2,3,3,4,5,4,4,4,4,6,6,6,6,6,3,3,3,1,3566,1,1,0,7,"White Off-Campus Working","non_FASt_1_11",1.1562749611868
1,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,11,0,-0.1,-0.647260000000004,0,-12,-1.7,-0.7,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,5,5,NA,5,4,2,2,2,2,3567,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.660359204535329
0,7,0.477746018783177,7,6,-0.0408830744071951,1,0,1,5,0.501733632469916,2,-0.31734693877551,5,18,7.8078,1,0,-2.5048,0,"White","On-campus (residence hall)","Male",0,-0.2402,15,1,0.3,-0.247260000000004,-0.247260000000004,-2,-0.7,0.3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,2,NA,3,2,4,5,NA,4,5,2,3,3,1,3568,2,4,1,6,"White Residential Traditional","FASt_12plus",1.13739856726758
0,7,0.477746018783177,6,6,-0.0408830744071951,1,0,0,3,-1.49826636753008,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,0.7598,27,1,1.5,0.952739999999996,0.952739999999996,9,0.4,1.4,3,3,3,2,3,3,3,2,3,3,4,3,3,3,2,5,4,4,4,4,4,5,5,5,5,5,2,2,4,1,3569,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.23524229084117
0,7,0.477746018783177,7,5,-1.0408830744072,1,1,0,3,-1.49826636753008,2,-0.31734693877551,2,3,-7.1922,2,3,0.4952,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,48,1,3.6,3.05274,3.05274,30,2.5,3.5,2,2,3,4,4,4,4,4,3,2,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,2,2,1,3,3570,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.14496281725784
1,6,-0.522253981216823,5,5,-1.0408830744072,1,0,1,6,1.50173363246992,1,-1.31734693877551,3,8,-2.1922,3,8,5.4952,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0.7598,1,0,-1.1,-1.64726,0,30,2.5,3.5,2,3,2,3,3,3,2,2,1,1,2,2,2,3,3,5,5,NA,4,5,4,5,6,6,6,5,1,3,1,3,3571,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.767133231542147
1,7,0.477746018783177,7,5,-1.0408830744072,0,1,1,6,1.50173363246992,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"Asian","On-campus (residence hall)","Female",0,-0.2402,80,1,6.8,6.25274,6.25274,-15,-2,-1,2,2,2,2,2,2,3,3,3,4,3,3,4,3,2,3,4,4,3,4,4,5,4,4,4,4,3,1,2,1,3572,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.00487779928828
0,8,1.47774601878318,7,5,-1.0408830744072,0,1,1,5,0.501733632469916,2,-0.31734693877551,6,23,12.8078,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Male",1,0.7598,14,1,0.2,-0.347260000000004,-0.347260000000004,-11,-1.6,-0.6,4,4,4,3,3,3,3,4,3,3,2,4,2,4,4,3,3,3,3,3,3,6,6,6,5,6,2,2,4,2,3573,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.687935388922233
1,7,0.477746018783177,7,7,0.959116925592805,0,0,1,3,-1.49826636753008,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,2,0,-1,-1.54726,0,10,0.5,1.5,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,6,NA,5,5,5,5,3,3,3,3,3,2,3,2,3,3574,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.928398164461045
1,6,-0.522253981216823,7,5,-1.0408830744072,1,0,1,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,1,0,-1.1,-1.64726,0,23,1.8,2.8,4,3,3,4,4,4,4,4,3,2,3,3,2,3,3,3,4,4,3,NA,4,5,5,5,5,4,2,2,3,3,3575,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.72294463605174
0,7,0.477746018783177,6,7,0.959116925592805,0,0,0,4,-0.498266367530084,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,1,"Asian","Off-campus (rent/apartment)","Female",0,-0.2402,22,1,1,0.452739999999996,0.452739999999996,8,0.3,1.3,3,2,2,2,2,3,1,2,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,6,6,6,3,3,2,3,3576,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus",1.2383605820438
0,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,4,-0.498266367530084,3,0.68265306122449,5,18,7.8078,1,0,-2.5048,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7598,4,0,-0.8,-1.34726,0,2,-0.3,0.7,3,3,2,3,2,2,3,2,2,2,2,2,2,4,3,3,3,NA,2,3,4,6,6,6,NA,6,3,2,1,2,3577,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.769946636532552
1,5,-1.52225398121682,6,6,-0.0408830744071951,0,0,0,6,1.50173363246992,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,2,0,-1,-1.54726,0,3,-0.2,0.8,2,2,2,3,3,3,2,3,1,1,2,1,2,2,2,5,6,6,5,6,5,2,3,3,3,3,3,3,2,1,3578,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.628863229977235
1,6,-0.522253981216823,7,5,-1.0408830744072,1,0,0,5,0.501733632469916,3,0.68265306122449,5,18,7.8078,2,3,0.4952,0,"Asian","Off-campus (rent/apartment)","Female",0,-0.2402,2,0,-1,-1.54726,0,30,2.5,3.5,4,3,4,3,3,3,3,3,3,3,4,4,3,2,2,1,NA,2,2,2,1,5,5,6,5,6,3,1,1,3,3579,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.712772405632615
1,7,0.477746018783177,7,7,0.959116925592805,0,0,1,6,1.50173363246992,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,0,"Asian","With family (commuting)","Female",0,-0.2402,9,0,-0.3,-0.847260000000004,0,31,2.6,3.6,4,4,3,3,2,3,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,6,6,6,6,7,3,2,2,2,3580,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.975228265442065
1,5,-1.52225398121682,7,6,-0.0408830744071951,0,1,1,4,-0.498266367530084,2,-0.31734693877551,2,3,-7.1922,5,18,15.4952,0,"White","Off-campus (rent/apartment)","Male",0,-0.2402,3,0,-0.9,-1.44726,0,1,-0.4,0.6,3,3,3,3,3,3,4,4,2,2,2,2,2,2,2,4,4,NA,4,4,3,5,5,5,4,4,2,1,3,1,3581,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.878117313736454
1,6,-0.522253981216823,6,NA,4.45360111104744e-16,1,1,1,4,-0.498266367530084,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"Asian","Off-campus (rent/apartment)","Male",0,-0.2402,32,1,2,1.45274,1.45274,-12,-1.7,-0.7,3,3,3,2,3,3,3,2,2,1,1,2,2,3,3,5,5,4,5,5,4,4,4,4,4,4,3,2,3,1,3582,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus",1.05663301760198
1,6.52225398121682,NA,6,7,0.959116925592805,0,1,0,3,-1.49826636753008,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"White","On-campus (residence hall)","Female",1,0.7598,33,1,2.1,1.55274,1.55274,13,0.8,1.8,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,2,2,1,1,1,1,7,7,7,7,7,1,1,1,2,3583,2,7,1,6,"White Residential Traditional","FASt_12plus",1.00405954955604
1,6,-0.522253981216823,7,5,-1.0408830744072,1,0,0,5,0.501733632469916,2,-0.31734693877551,6,23,12.8078,1,0,-2.5048,1,"White","With family (commuting)","Female",0,-0.2402,0,0,-1.2,-1.74726,0,21,1.6,2.6,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,5,4,4,4,5,4,5,5,2,2,2,2,3584,0,1,0,11,"White Rural First-Gen","non_DE",0.732833347799537
1,6,-0.522253981216823,6,5,-1.0408830744072,1,0,1,4,-0.498266367530084,3,0.68265306122449,2,3,-7.1922,2,3,0.4952,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2402,16,1,0.4,-0.147260000000004,-0.147260000000004,-15,-2,-1,3,3,3,3,2,3,2,2,3,4,4,3,3,3,3,2,NA,3,2,2,2,6,5,5,4,5,3,2,3,2,3585,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.44697834242635
1,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,NA,-1.57917507112703e-16,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,2,0,-1,-1.54726,0,-10,-1.5,-0.5,4,3,4,3,3,3,3,3,2,3,3,3,2,3,3,NA,4,4,4,4,3,5,4,5,4,4,2,1,2,2,3586,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.656033458559255
1,6,-0.522253981216823,7,5,-1.0408830744072,0,1,0,4,-0.498266367530084,2,-0.31734693877551,7,28,17.8078,1,0,-2.5048,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2402,1,0,-1.1,-1.64726,0,34,2.9,3.9,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,4,5,5,4,4,5,4,4,4,4,4,2,1,2,2,3587,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11",1.04542623653576
1,7,0.477746018783177,7,6,-0.0408830744071951,1,0,1,4,-0.498266367530084,1,-1.31734693877551,6,23,12.8078,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,35,1,2.3,1.75274,1.75274,1,-0.4,0.6,NA,3,3,3,2,3,3,3,2,3,3,3,3,3,3,NA,2,3,2,NA,3,5,5,5,6,6,1,1,1,2,3588,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.13777893911239
1,7,0.477746018783177,6,7,0.959116925592805,1,0,0,5,0.501733632469916,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Female",0,-0.2402,23,1,1.1,0.552739999999996,0.552739999999996,11,0.6,1.6,1,1,2,4,3,4,3,3,2,2,2,2,2,2,2,4,3,4,3,3,4,3,2,2,2,2,1,1,3,3,3589,2,5,1,7,"White Off-Campus Working","FASt_12plus",1.27211955510771
0,6,-0.522253981216823,7,5,-1.0408830744072,0,0,1,2,-2.49826636753008,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,-0.2402,0,0,-1.2,-1.74726,0,30,2.5,3.5,4,4,4,4,4,4,4,4,2,3,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,2,3,3,1,3590,0,2,1,8,"Multiracial Bridge-Builder","non_DE",0.672726514914681
1,6,-0.522253981216823,7,8,1.9591169255928,0,0,0,7,2.50173363246992,3,0.68265306122449,2,3,-7.1922,5,18,15.4952,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,-0.2402,6,0,-0.6,-1.14726,0,17,1.2,2.2,2,2,3,3,3,3,3,2,2,1,1,1,2,3,3,6,6,6,6,6,6,4,4,5,4,5,3,2,2,2,3591,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.805713354800365
1,7,0.477746018783177,7,5,-1.0408830744072,0,0,0,3,-1.49826636753008,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",1,0.7598,5,0,-0.7,-1.24726,0,2,-0.3,0.7,3,3,3,4,3,3,4,3,2,2,2,1,2,2,2,4,4,3,4,4,NA,4,4,4,4,4,2,3,1,2,3592,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.759836352329895
1,6,-0.522253981216823,6,6,-0.0408830744071951,0,0.251835236541599,0,4,-0.498266367530084,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,10,0,-0.2,-0.747260000000004,0,-8,-1.3,-0.3,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,5,5,5,6,5,3,2,2,3,3593,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.801172515986997
1,7,0.477746018783177,6,6,-0.0408830744071951,1,1,0,5,0.501733632469916,2,-0.31734693877551,5,18,7.8078,3,8,5.4952,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7598,38,1,2.6,2.05274,2.05274,21,1.6,2.6,1,1,1,2,2,2,2,3,2,2,1,2,1,3,3,6,6,6,6,6,6,3,3,3,3,3,2,2,4,2,3594,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",0.898968083960585
0,5,-1.52225398121682,7,5,-1.0408830744072,0,1,0.350877192982456,5,0.501733632469916,3,0.68265306122449,4,13,2.8078,4,13,10.4952,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,1,0,-1.1,-1.64726,0,20,1.5,2.5,2,2,2,4,3,4,4,3,4,3,4,3,3,3,3,4,4,4,4,4,4,5,5,5,5,6,3,2,3,1,3595,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.86112658289514
0,6,-0.522253981216823,7,8,1.9591169255928,0,1,0,5,0.501733632469916,1,-1.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",1,0.7598,0,0,-1.2,-1.74726,0,16,1.1,2.1,4,4,4,4,3,4,4,4,3,2,2,3,3,4,4,1,NA,2,NA,NA,3,7,6,6,7,5,1,1,3,2,3596,0,2,1,7,"White Off-Campus Working","non_DE",1.12535366411877
1,6,-0.522253981216823,7,7,0.959116925592805,0,0,0,4,-0.498266367530084,4,1.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,-7,-1.2,-0.2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,4,6,4,1,2,2,3597,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.775571346418744
1,8,1.47774601878318,7,8,1.9591169255928,1,1,0,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,5,18,15.4952,0,"White","With family (commuting)","Male",1,0.7598,41,1,2.9,2.35274,2.35274,16,1.1,2.1,2,2,2,3,3,4,3,2,2,1,2,2,1,2,2,3,4,3,3,3,4,NA,5,4,4,4,2,2,2,2,3598,2,4,1,11,"White Rural First-Gen","FASt_12plus",0.726197928612882
0,6,-0.522253981216823,7,6,-0.0408830744071951,0,0,0,4,-0.498266367530084,3,0.68265306122449,3,8,-2.1922,6,23,20.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,3,0,-0.9,-1.44726,0,22,1.7,2.7,3,3,3,3,3,4,4,3,3,3,3,4,4,3,3,5,5,5,5,5,5,4,4,4,4,4,3,2,2,3,3599,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.695887270183086
0,7,0.477746018783177,7,6,-0.0408830744071951,0,0,0,6,1.50173363246992,2,-0.31734693877551,2,3,-7.1922,4,13,10.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,4,0,-0.8,-1.34726,0,5,0,1,3,NA,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,5,5,5,4,2,3,3,1,3600,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.797174272762781
0,7,0.477746018783177,7,8,1.9591169255928,1,0,1,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0.7598,80,1,6.8,6.25274,6.25274,-14,-1.9,-0.9,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,2,2,3,2,2,3,3,4,4,4,4,2,2,3,2,3601,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.01645539654101
0,8,1.47774601878318,7,6,-0.0408830744071951,0,0,0,7,2.50173363246992,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,2,0,-1,-1.54726,0,-8,-1.3,-0.3,3,3,3,4,4,4,3,3,3,4,4,4,3,3,4,3,3,3,4,NA,3,6,6,6,6,6,2,2,3,3,3602,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.949543742481352
1,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"White","With family (commuting)","Female",1,0.7598,0,0,-1.2,-1.74726,0,-1,-0.6,0.4,2,2,2,3,3,2,3,3,3,4,4,3,3,3,3,2,3,2,2,2,NA,3,3,3,3,3,2,2,2,2,3603,0,2,1,11,"White Rural First-Gen","non_DE",0.71315576041062
0,7,0.477746018783177,6,5,-1.0408830744072,1,0,1,3,-1.49826636753008,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"","With family (commuting)","Female",1,0.7598,15,1,0.3,-0.247260000000004,-0.247260000000004,34,2.9,3.9,1,2,1,4,3,4,4,4,2,2,3,2,3,2,3,NA,6,5,5,6,6,6,5,5,NA,5,1,2,2,2,3604,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.25538145140516
1,8,1.47774601878318,7,5,-1.0408830744072,0,0,0,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,11,0,-0.1,-0.647260000000004,0,-2,-0.7,0.3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,NA,3,3,3,3,4,5,6,4,5,5,2,2,2,2,3605,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.879660404727537
0,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,6,1.50173363246992,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",1,0.7598,11,0,-0.1,-0.647260000000004,0,-3,-0.8,0.2,1,2,2,3,2,2,4,3,1,2,2,1,2,3,3,5,4,4,5,4,4,5,5,5,5,5,2,2,3,2,3606,1,2,1,7,"White Off-Campus Working","non_FASt_1_11",0.766100029347893
1,7,0.477746018783177,7,5,-1.0408830744072,0,1,0,4,-0.498266367530084,2,-0.31734693877551,6,23,12.8078,2,3,0.4952,1,"Asian","With family (commuting)","Male",1,0.7598,43,1,3.1,2.55274,2.55274,2,-0.3,0.7,3,3,3,4,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,4,4,NA,3,3,4,2,2,3,2,3607,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.935448333113053
1,5,-1.52225398121682,7,5,-1.0408830744072,0,0,0,5,0.501733632469916,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Female",0,-0.2402,2,0,-1,-1.54726,0,-1,-0.6,0.4,2,NA,3,2,2,2,2,2,3,3,3,3,4,3,2,4,4,4,4,3,4,4,4,NA,3,4,3,1,2,3,3608,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.509598124425351
