"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,8,1.4734,7,8,1.9346,0,1,0,3,-1.476,2,-0.2938,0,"Asian","With family (commuting)","Female",0,28,1,1.6,0.966019999999996,0.966019999999996,-2,-0.7,0.3,3,3,3,3,2,3,2,3,2,2,2,2,2,3,3,5,5,5,5,5,5,6,6,6,6,NA,2,2,3,3,3820,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.634708497084725
0,8,1.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,1,-1.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,6,0,-0.6,-1.23398,0,1,-0.4,0.6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,5,4,5,5,4,1,2,2,3,3821,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.05944267476469
1,6,-0.5266,6,6,-0.0654000000000003,1,0,1,3,-1.476,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-1.83398,0,-1,-0.6,0.4,2,2,2,2,2,2,3,3,3,3,2,2,3,2,2,4,5,4,5,4,4,4,4,4,5,5,2,3,3,2,3822,0,3,1,13,"White Working-Class Striver","non_DE",0.744669604720824
1,5,-1.5266,7,6,-0.0654000000000003,1,0,0,3,-1.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,8,0,-0.4,-1.03398,0,-12,-1.7,-0.7,4,3,4,3,3,3,2,3,3,4,4,4,3,3,3,5,4,4,4,4,4,5,5,5,NA,5,2,2,2,2,3823,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.568828856979048
1,6,-0.5266,7,5,-1.0654,0,0,1,3,-1.476,2,-0.2938,0,"Asian","With family (commuting)","Male",0,4,0,-0.8,-1.43398,0,17,1.2,2.2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,5,5,NA,5,5,5,6,5,6,5,2,1,4,4,3824,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.678649373910385
1,6,-0.5266,6,8,1.9346,0,1,0,5,0.524,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,28,2.3,3.3,2,2,3,2,2,3,3,3,3,3,4,3,3,2,2,4,4,4,4,4,4,6,5,5,5,5,1,2,2,1,3825,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",1.16511625762665
1,8,1.4734,7,5,-1.0654,1,0,0,3,-1.476,3,0.7062,0,"Black/African American","On-campus (residence hall)","Female",0,4,0,-0.8,-1.43398,0,-7,-1.2,-0.2,2,2,2,3,4,4,4,4,3,3,3,4,3,2,2,5,5,5,4,4,4,5,6,6,5,5,3,1,2,2,3826,1,2,1,5,"Black Campus Connector","non_FASt_1_11",0.972220110553599
0,7,0.4734,7,5,-1.0654,1,0,0,5,0.524,1,-1.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.23398,0,27,2.2,3.2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,NA,4,4,4,4,4,4,4,3,1,3,2,1,3827,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.834409154554772
1,7,0.4734,7,5,-1.0654,0,1,1,5,0.524,2,-0.2938,0,"Asian","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,30,2.5,3.5,2,2,2,3,3,2,2,2,4,3,3,3,3,2,2,4,NA,5,5,5,5,5,5,5,5,5,2,3,1,2,3828,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.16380819761941
1,8,1.4734,7,5,-1.0654,0,0,0,4,-0.476,4,1.7062,1,"White","Off-campus (rent/apartment)","Female",0,11,0,-0.1,-0.733980000000005,0,-5,-1,0,1,1,2,3,3,2,3,3,3,4,3,3,3,3,3,4,3,4,4,4,4,5,5,5,4,5,4,3,3,2,3829,1,2,1,7,"White Off-Campus Working","non_FASt_1_11",0.99990554328621
0,8,1.4734,6,7,0.9346,0,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,27,1,1.5,0.866019999999995,0.866019999999995,-1,-0.6,0.4,2,3,3,4,4,4,4,4,4,4,3,4,3,3,3,2,2,2,2,NA,2,6,5,5,6,5,2,4,3,3,3830,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",0.939892460844059
0,7,0.4734,7,7,0.9346,0,0,1,5,0.524,1,-1.2938,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,25,1,1.3,0.666019999999996,0.666019999999996,30,2.5,3.5,4,4,4,3,4,4,4,3,3,4,3,3,3,3,3,2,2,2,2,2,3,7,7,7,7,7,1,2,3,2,3831,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.10811041779993
0,5,-1.5266,5,5,-1.0654,0,0,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,53,1,4.1,3.46602,3.46602,-9,-1.4,-0.4,2,2,2,4,3,3,3,3,3,3,2,3,3,2,2,NA,4,3,4,NA,3,5,5,5,5,5,2,3,3,3,3832,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.56129717855596
0,5,-1.5266,7,6,-0.0654000000000003,1,0,1,7,2.524,2,-0.2938,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",1,3,0,-0.9,-1.53398,0,4,-0.1,0.9,3,3,3,4,4,3,3,4,3,4,4,2,3,4,4,2,3,2,2,2,2,5,5,5,5,6,2,1,2,2,3833,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.668786019471256
1,5,-1.5266,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,17,1,0.5,-0.133980000000005,-0.133980000000005,-12,-1.7,-0.7,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,NA,3,3,3,4,5,5,5,4,2,3,3,1,3834,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.53575840158912
0,7,0.4734,7,7,0.9346,0,1,0,5,0.524,2,-0.2938,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,5,0,-0.7,-1.33398,0,11,0.6,1.6,2,2,2,1,1,2,1,2,3,2,3,2,3,3,2,5,5,5,5,5,5,5,5,5,5,6,2,3,2,2,3835,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.29801430938201
0,6,-0.5266,7,8,1.9346,0,0,0,3,-1.476,1,-1.2938,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,23,1,1.1,0.466019999999996,0.466019999999996,-12,-1.7,-0.7,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,NA,3,3,3,3,3,5,5,5,5,5,1,1,3,2,3836,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.26540347195771
0,6,-0.5266,7,5,-1.0654,0,0,1,6,1.524,1,-1.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,4,0,-0.8,-1.43398,0,6,0.1,1.1,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,5,4,4,5,5,1,2,2,1,3837,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.727013988105228
0,6,-0.5266,7,7,0.9346,1,0,0,2,-2.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.53398,0,19,1.4,2.4,2,2,2,3,3,2,2,3,3,3,3,3,3,2,2,5,5,4,NA,5,5,4,4,4,4,4,2,2,1,3,3838,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.790945078352361
0,5,-1.5266,7,5,-1.0654,1,0,0,6,1.524,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.23398,0,2,-0.3,0.7,3,3,3,3,3,3,4,3,2,3,3,3,2,3,4,6,6,5,5,5,6,4,NA,5,5,4,3,3,2,2,3839,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.575985132930124
1,8,1.4734,6,6,-0.0654000000000003,0,1,1,5,0.524,1,-1.2938,0,"Asian","With family (commuting)","Male",0,5,0,-0.7,-1.33398,0,1,-0.4,0.6,3,3,3,3,2,3,3,3,3,2,3,2,2,3,3,4,3,NA,3,4,4,6,5,5,5,5,1,1,2,2,3840,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.38189162585987
1,8,1.4734,7,5,-1.0654,0,1,1,5,0.524,2,-0.2938,0,"White","On-campus (residence hall)","Female",0,2,0,-1,-1.63398,0,22,1.7,2.7,4,3,3,3,4,3,3,3,4,4,4,4,4,3,3,2,2,2,2,2,2,7,7,6,7,7,2,2,1,3,3841,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.3265418871629
1,6,-0.5266,7,8,1.9346,0,0,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,3,0,-0.9,-1.53398,0,-6,-1.1,-0.1,3,3,4,4,4,3,3,3,1,1,1,1,1,2,2,4,4,4,4,4,4,7,7,6,6,7,3,2,3,2,3842,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.873966222336875
0,6,-0.5266,6,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,23,1,1.1,0.466019999999996,0.466019999999996,-15,-2,-1,3,2,3,4,4,3,4,4,2,2,2,2,2,4,3,5,5,5,5,4,5,3,4,4,4,4,2,3,2,2,3843,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.37859284579161
1,6,-0.5266,7,6,-0.0654000000000003,0,1,0,4,-0.476,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Female",0,31,1,1.9,1.26602,1.26602,27,2.2,3.2,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,4,4,3,3,4,4,6,5,5,4,5,2,1,1,1,3844,2,6,1,4,"Asian First-Gen Navigator","FASt_12plus",1.10814735049181
1,7,0.4734,7,8,1.9346,1,0,0,5,0.524,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,11,0,-0.1,-0.733980000000005,0,1,-0.4,0.6,3,3,2,3,2,3,2,2,3,4,3,3,3,3,2,4,3,4,4,4,4,5,5,5,5,6,3,1,2,1,3845,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",1.05350459019922
0,6,-0.5266,7,6,-0.0654000000000003,0,1,1,4,-0.476,1,-1.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,23,1,1.1,0.466019999999996,0.466019999999996,-8,-1.3,-0.3,2,1,2,2,2,2,2,3,3,2,3,3,3,3,3,4,5,5,4,4,4,5,4,NA,5,4,1,1,2,2,3846,2,5,1,2,"Latino Off-Campus Working","FASt_12plus",1.05530495668866
1,5,-1.5266,7,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,11,0,-0.1,-0.733980000000005,0,6,0.1,1.1,3,3,3,4,4,4,4,4,3,3,2,3,2,2,1,3,2,2,3,NA,2,6,6,6,6,7,3,3,1,1,3847,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.590910007507097
0,7,0.4734,7,7,0.9346,0,0,1,7,2.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,77,1,6.5,5.86602,5.86602,33,2.8,3.8,3,2,2,3,4,4,3,3,2,2,2,2,2,3,3,6,5,5,6,5,5,4,4,4,4,4,2,1,2,3,3848,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.06677020214827
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,9,0,-0.3,-0.933980000000004,0,-4,-0.9,0.1,2,2,2,2,3,3,2,3,2,2,3,2,3,3,3,2,4,3,4,4,4,5,5,5,5,6,2,2,2,3,3849,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.906843963963637
1,6,-0.5266,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,7,0,-0.5,-1.13398,0,28,2.3,3.3,2,2,2,3,2,3,2,2,3,3,4,2,3,3,3,6,6,6,6,6,6,5,5,5,6,5,2,2,3,2,3850,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.734009091790851
0,6,-0.5266,6,7,0.9346,0,0,1,6,1.524,3,0.7062,0,"Asian","With family (commuting)","Male",1,35,1,2.3,1.66602,1.66602,32,2.7,3.7,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,NA,5,5,5,4,4,4,4,4,4,3,2,1,2,3851,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.23258162742652
0,6,-0.5266,7,5,-1.0654,1,1,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,5,0,-0.7,-1.33398,0,18,1.3,2.3,3,3,3,2,3,3,3,3,2,2,1,3,2,4,4,3,3,3,3,2,3,7,7,NA,6,7,2,3,3,3,3852,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.999217781646018
1,7,0.4734,7,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,0,"White","With family (commuting)","Female",0,2,0,-1,-1.63398,0,4,-0.1,0.9,3,4,3,3,3,4,2,3,1,1,1,2,1,2,2,3,3,4,4,4,3,4,4,4,3,4,2,2,1,2,3853,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.879221176584169
1,7,0.4734,7,6,-0.0654000000000003,0,0,0,6,1.524,1,-1.2938,0,"White","On-campus (residence hall)","Male",0,0,0,-1.2,-1.83398,0,30,2.5,3.5,4,4,4,4,4,4,3,4,3,3,3,3,2,4,4,NA,2,2,2,2,2,7,7,7,7,7,1,2,1,2,3854,0,2,1,6,"White Residential Traditional","non_DE",0.891634594733221
1,6,-0.5266,7,5,-1.0654,1,1,0,4,-0.476,2,-0.2938,1,"White","Off-campus (rent/apartment)","Female",0,24,1,1.2,0.566019999999995,0.566019999999995,13,0.8,1.8,3,4,3,2,3,3,2,2,4,3,2,3,3,3,3,3,3,NA,3,3,3,5,6,5,6,5,2,1,2,2,3855,2,7,1,7,"White Off-Campus Working","FASt_12plus",1.18183385711745
1,5,-1.5266,6,5,-1.0654,0,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,4,0,-0.8,-1.43398,0,4,-0.1,0.9,2,2,2,3,3,3,3,3,2,2,2,2,1,3,3,3,3,3,3,3,3,NA,4,4,4,4,2,1,1,3,3856,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.522584108069846
1,7,0.4734,7,6,-0.0654000000000003,0,0,1,3,-1.476,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,57,1,4.5,3.86602,3.86602,-10,-1.5,-0.5,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,5,5,5,5,6,6,4,5,4,4,4,3,3,4,1,3857,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.20820340629854
0,7,0.4734,7,7,0.9346,1,0,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,10,0,-0.2,-0.833980000000005,0,-5,-1,0,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,4,4,3,4,4,5,5,5,5,5,5,3,2,2,2,3858,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.994257943407021
1,5,-1.5266,7,5,-1.0654,1,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,2,0,-1,-1.63398,0,21,1.6,2.6,2,2,2,4,4,4,4,4,2,2,2,1,2,2,3,3,2,2,2,2,2,6,6,6,6,6,2,2,3,3,3859,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.522584108069846
1,7,0.4734,7,5,-1.0654,1,0,1,6,1.524,2,-0.2938,1,"Asian","Off-campus (rent/apartment)","Male",0,3,0,-0.9,-1.53398,0,22,1.7,2.7,2,1,1,3,2,2,2,2,2,1,1,2,2,3,3,NA,NA,5,4,4,5,5,5,6,5,6,2,2,2,3,3860,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.871208971920435
1,5,-1.5266,7,8,1.9346,0,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,42,1,3,2.36602,2.36602,-9,-1.4,-0.4,4,4,4,3,2,3,3,3,4,3,2,3,3,4,4,3,3,3,3,2,3,7,7,7,7,7,2,2,3,3,3861,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.42181697727957
1,6,-0.5266,7,5,-1.0654,1,0,0,5,0.524,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,8,0,-0.4,-1.03398,0,4,-0.1,0.9,4,4,4,3,2,3,3,2,3,3,2,3,3,3,3,4,4,4,4,4,3,7,7,6,6,7,3,2,1,2,3862,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.68086660303808
0,6,-0.5266,6,8,1.9346,0,0,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",1,15,1,0.3,-0.333980000000005,-0.333980000000005,-5,-1,0,2,2,2,2,3,3,3,3,2,2,2,3,2,2,2,6,5,6,5,6,6,NA,5,5,5,4,2,3,2,2,3863,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.25158854017075
0,6,-0.5266,6,8,1.9346,1,0,0,7,2.524,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,40,1,2.8,2.16602,2.16602,32,2.7,3.7,3,4,3,4,4,3,3,3,3,2,3,3,3,3,3,5,NA,5,5,4,5,3,3,3,3,3,4,3,4,3,3864,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.17050140488813
1,7,0.4734,7,6,-0.0654000000000003,0,0,0,2,-2.476,1,-1.2938,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,6,0,-0.6,-1.23398,0,17,1.2,2.2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,6,NA,6,6,5,1,2,2,3,3865,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.839378882615682
0,8,1.4734,7,5,-1.0654,0,0,0,5,0.524,3,0.7062,1,"Black/African American","On-campus (residence hall)","Female",0,24,1,1.2,0.566019999999995,0.566019999999995,-9,-1.4,-0.4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,4,5,5,5,5,5,5,5,3,2,4,2,3866,2,5,1,5,"Black Campus Connector","FASt_12plus",1.09862531241262
0,7,0.4734,7,5,-1.0654,0,0,0,5,0.524,2,-0.2938,0,"Asian","With family (commuting)","Male",1,11,0,-0.1,-0.733980000000005,0,28,2.3,3.3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,4,4,5,4,5,5,5,2,3,2,1,3867,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.848085166616217
0,6,-0.5266,6,6,-0.0654000000000003,0,0,0,5,0.524,1,-1.2938,0,"Asian","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,-7,-1.2,-0.2,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,1,2,3,2,3868,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.746765417775666
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,6,1.524,1,-1.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,21,1,0.9,0.266019999999995,0.266019999999995,9,0.4,1.4,4,4,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,4,4,3,3,7,7,7,7,7,1,3,3,2,3869,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.20669524915652
0,7,0.4734,7,7,0.9346,0,1,0,4,-0.476,2,-0.2938,0,"Asian","With family (commuting)","Male",0,49,1,3.7,3.06602,3.06602,33,2.8,3.8,3,3,3,3,4,3,3,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,4,5,4,5,2,3,2,1,3870,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.840949350374042
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,3,-1.476,1,-1.2938,0,"Black/African American","Off-campus (rent/apartment)","Male",0,11,0,-0.1,-0.733980000000005,0,30,2.5,3.5,3,3,3,3,3,3,3,3,3,4,4,3,4,2,2,4,3,4,4,4,3,4,4,5,5,4,1,2,3,3,3871,1,1,0,12,"Black Male Striver","non_FASt_1_11",0.879722370415144
1,5,-1.5266,6,7,0.9346,1,0,1,5,0.524,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,0,0,-1.2,-1.83398,0,-12,-1.7,-0.7,3,3,3,3,4,4,3,4,3,2,2,2,3,4,4,4,4,4,4,4,4,5,5,5,5,5,3,1,1,3,3872,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE",0.69760297632959
0,5,-1.5266,7,7,0.9346,0,0,0,3,-1.476,1,-1.2938,1,"Asian","Off-campus (rent/apartment)","Male",1,17,1,0.5,-0.133980000000005,-0.133980000000005,3,-0.2,0.8,3,3,3,2,2,3,2,3,2,1,2,2,1,3,3,5,5,4,5,5,5,4,4,4,4,4,1,4,2,4,3873,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus",1.48547883604872
0,6,-0.5266,6,6,-0.0654000000000003,1,0,0,2,-2.476,4,1.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,5,0,-0.7,-1.33398,0,6,0.1,1.1,4,3,4,2,2,3,3,3,3,3,3,3,3,3,3,4,5,5,4,5,4,6,6,6,5,6,4,3,3,2,3874,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.748856704206432
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,6,1.524,3,0.7062,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",1,11,0,-0.1,-0.733980000000005,0,34,2.9,3.9,2,3,3,3,4,3,4,3,3,3,3,3,3,2,2,3,2,3,3,3,3,5,6,6,NA,5,3,1,3,2,3875,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.947530335935349
0,7,0.4734,7,5,-1.0654,1,0,1,5,0.524,2,-0.2938,0,"Asian","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,-10,-1.5,-0.5,2,2,2,3,3,2,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,6,6,6,6,6,2,2,2,2,3876,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.885576998331944
0,8,1.4734,7,7,0.9346,1,0,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,31,2.6,3.6,1,1,1,2,3,2,2,2,3,2,2,3,2,3,3,3,4,3,3,3,3,5,5,4,4,5,2,1,2,2,3877,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",1.17455577172358
0,5,-1.5266,7,7,0.9346,1,0,0,3,-1.476,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,7,0,-0.5,-1.13398,0,14,0.9,1.9,2,1,2,2,2,2,2,3,2,2,1,3,2,2,2,6,6,6,6,6,6,4,4,4,5,4,4,2,3,3,3878,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.677265999701026
1,7,0.4734,7,7,0.9346,0,0,0,5,0.524,2,-0.2938,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,10,0,-0.2,-0.833980000000005,0,-15,-2,-1,3,2,3,3,3,4,3,3,2,2,3,2,2,3,3,5,5,5,5,5,4,6,6,6,6,5,2,1,3,2,3879,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.965324449908545
1,8,1.4734,6,5,-1.0654,1,0,0,5,0.524,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,25,2,3,2,2,2,4,3,3,3,3,3,3,3,3,4,3,3,6,5,6,5,5,5,4,4,4,4,4,2,2,3,2,3880,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.984909356981305
0,6,-0.5266,6,7,0.9346,0,0,0,6,1.524,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,64,1,5.2,4.56602,4.56602,-1,-0.6,0.4,4,4,4,3,3,3,4,3,3,4,3,4,4,3,3,5,5,5,5,5,5,6,5,6,6,6,3,3,2,2,3881,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.27017710734195
0,6,-0.5266,7,5,-1.0654,0,0,1,5,0.524,3,0.7062,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,11,0,-0.1,-0.733980000000005,0,28,2.3,3.3,2,2,2,2,3,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,2,1,3,3882,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.740631999341036
0,6,-0.5266,6,5,-1.0654,0,0,1,6,1.524,3,0.7062,0,"Asian","With family (commuting)","Female",1,39,1,2.7,2.06602,2.06602,7,0.2,1.2,1,1,1,2,3,3,4,3,4,4,3,4,3,3,3,5,4,4,4,4,5,4,4,4,4,4,3,2,2,1,3883,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.37308664856711
0,6,-0.5266,7,8,1.9346,0,0,1,6,1.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,23,1,1.1,0.466019999999996,0.466019999999996,-4,-0.9,0.1,4,4,4,3,3,3,3,4,4,4,3,3,4,3,3,3,NA,2,3,2,2,4,4,4,4,4,2,1,2,2,3884,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.17377931881056
1,6,-0.5266,7,7,0.9346,0,1,0,5,0.524,2,-0.2938,1,"White","Off-campus (rent/apartment)","Male",1,31,1,1.9,1.26602,1.26602,20,1.5,2.5,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,4,3,3,3,4,2,3,2,2,3885,2,7,1,13,"White Working-Class Striver","FASt_12plus",1.02050507268436
0,6,-0.5266,7,8,1.9346,0,1,1,5,0.524,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,30,1,1.8,1.16602,1.16602,25,2,3,2,2,2,3,3,3,3,2,3,3,3,3,4,4,4,2,2,2,2,2,2,5,6,6,6,5,3,3,3,1,3886,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.867121857746756
0,8,1.4734,7,7,0.9346,0,0,1,2,-2.476,1,-1.2938,0,"White","Off-campus (rent/apartment)","Male",0,8,0,-0.4,-1.03398,0,-2,-0.7,0.3,3,3,3,2,2,3,2,3,3,4,3,3,3,3,2,4,NA,3,3,3,3,6,5,5,NA,5,1,1,2,2,3887,1,1,0,7,"White Off-Campus Working","non_FASt_1_11",1.14518636741277
