id,archetype_id,archetype_name
2367,1,Latina Commuter Caretaker
2368,1,Latina Commuter Caretaker
2369,2,Latino Off-Campus Working
2370,9,Hispanic On-Campus Transitioner
2371,2,Latino Off-Campus Working
2372,5,Black Campus Connector
2373,9,Hispanic On-Campus Transitioner
2374,9,Hispanic On-Campus Transitioner
2375,10,Continuing-Gen Cruiser
2376,9,Hispanic On-Campus Transitioner
2377,1,Latina Commuter Caretaker
2378,1,Latina Commuter Caretaker
2379,5,Black Campus Connector
2380,2,Latino Off-Campus Working
2381,7,White Off-Campus Working
2382,3,Asian High-Pressure Achiever
2383,7,White Off-Campus Working
2384,10,Continuing-Gen Cruiser
2385,9,Hispanic On-Campus Transitioner
2386,4,Asian First-Gen Navigator
2387,11,White Rural First-Gen
2388,8,Multiracial Bridge-Builder
2389,9,Hispanic On-Campus Transitioner
2390,2,Latino Off-Campus Working
2391,13,White Working-Class Striver
2392,1,Latina Commuter Caretaker
2393,8,Multiracial Bridge-Builder
2394,6,White Residential Traditional
2395,1,Latina Commuter Caretaker
2396,5,Black Campus Connector
2397,8,Multiracial Bridge-Builder
2398,1,Latina Commuter Caretaker
2399,1,Latina Commuter Caretaker
2400,8,Multiracial Bridge-Builder
2401,9,Hispanic On-Campus Transitioner
2402,6,White Residential Traditional
2403,11,White Rural First-Gen
2404,1,Latina Commuter Caretaker
2405,1,Latina Commuter Caretaker
2406,1,Latina Commuter Caretaker
2407,11,White Rural First-Gen
2408,1,Latina Commuter Caretaker
2409,3,Asian High-Pressure Achiever
2410,1,Latina Commuter Caretaker
2411,7,White Off-Campus Working
2412,1,Latina Commuter Caretaker
2413,3,Asian High-Pressure Achiever
2414,11,White Rural First-Gen
2415,4,Asian First-Gen Navigator
2416,3,Asian High-Pressure Achiever
2417,3,Asian High-Pressure Achiever
2418,1,Latina Commuter Caretaker
2419,3,Asian High-Pressure Achiever
2420,2,Latino Off-Campus Working
2421,10,Continuing-Gen Cruiser
2422,9,Hispanic On-Campus Transitioner
2423,1,Latina Commuter Caretaker
2424,1,Latina Commuter Caretaker
2425,1,Latina Commuter Caretaker
2426,8,Multiracial Bridge-Builder
2427,1,Latina Commuter Caretaker
2428,1,Latina Commuter Caretaker
2429,9,Hispanic On-Campus Transitioner
2430,1,Latina Commuter Caretaker
2431,8,Multiracial Bridge-Builder
2432,6,White Residential Traditional
2433,2,Latino Off-Campus Working
2434,1,Latina Commuter Caretaker
2435,3,Asian High-Pressure Achiever
2436,12,Black Male Striver
2437,1,Latina Commuter Caretaker
2438,9,Hispanic On-Campus Transitioner
2439,1,Latina Commuter Caretaker
2440,2,Latino Off-Campus Working
2441,2,Latino Off-Campus Working
2442,1,Latina Commuter Caretaker
2443,1,Latina Commuter Caretaker
2444,9,Hispanic On-Campus Transitioner
2445,3,Asian High-Pressure Achiever
2446,2,Latino Off-Campus Working
2447,1,Latina Commuter Caretaker
2448,3,Asian High-Pressure Achiever
2449,8,Multiracial Bridge-Builder
2450,12,Black Male Striver
2451,1,Latina Commuter Caretaker
2452,9,Hispanic On-Campus Transitioner
2453,1,Latina Commuter Caretaker
2454,2,Latino Off-Campus Working
2455,3,Asian High-Pressure Achiever
2456,1,Latina Commuter Caretaker
2457,9,Hispanic On-Campus Transitioner
2458,2,Latino Off-Campus Working
2459,1,Latina Commuter Caretaker
2460,9,Hispanic On-Campus Transitioner
2461,4,Asian First-Gen Navigator
2462,12,Black Male Striver
2463,9,Hispanic On-Campus Transitioner
2464,3,Asian High-Pressure Achiever
2465,2,Latino Off-Campus Working
2466,9,Hispanic On-Campus Transitioner
2467,8,Multiracial Bridge-Builder
2468,1,Latina Commuter Caretaker
2469,1,Latina Commuter Caretaker
2470,8,Multiracial Bridge-Builder
2471,2,Latino Off-Campus Working
2472,8,Multiracial Bridge-Builder
2473,1,Latina Commuter Caretaker
2474,11,White Rural First-Gen
2475,9,Hispanic On-Campus Transitioner
2476,9,Hispanic On-Campus Transitioner
2477,2,Latino Off-Campus Working
2478,13,White Working-Class Striver
2479,2,Latino Off-Campus Working
2480,6,White Residential Traditional
2481,1,Latina Commuter Caretaker
2482,9,Hispanic On-Campus Transitioner
2483,1,Latina Commuter Caretaker
2484,1,Latina Commuter Caretaker
2485,3,Asian High-Pressure Achiever
2486,9,Hispanic On-Campus Transitioner
2487,1,Latina Commuter Caretaker
2488,9,Hispanic On-Campus Transitioner
2489,11,White Rural First-Gen
2490,1,Latina Commuter Caretaker
2491,5,Black Campus Connector
2492,9,Hispanic On-Campus Transitioner
2493,3,Asian High-Pressure Achiever
2494,1,Latina Commuter Caretaker
2495,2,Latino Off-Campus Working
2496,8,Multiracial Bridge-Builder
2497,8,Multiracial Bridge-Builder
2498,2,Latino Off-Campus Working
2499,9,Hispanic On-Campus Transitioner
2500,10,Continuing-Gen Cruiser
2501,1,Latina Commuter Caretaker
2502,9,Hispanic On-Campus Transitioner
2503,7,White Off-Campus Working
2504,1,Latina Commuter Caretaker
2505,7,White Off-Campus Working
2506,1,Latina Commuter Caretaker
2507,1,Latina Commuter Caretaker
2508,3,Asian High-Pressure Achiever
2509,2,Latino Off-Campus Working
2510,9,Hispanic On-Campus Transitioner
2511,1,Latina Commuter Caretaker
2512,4,Asian First-Gen Navigator
2513,7,White Off-Campus Working
2514,1,Latina Commuter Caretaker
2515,8,Multiracial Bridge-Builder
2516,1,Latina Commuter Caretaker
2517,6,White Residential Traditional
2518,2,Latino Off-Campus Working
2519,7,White Off-Campus Working
2520,3,Asian High-Pressure Achiever
2521,2,Latino Off-Campus Working
2522,3,Asian High-Pressure Achiever
2523,5,Black Campus Connector
2524,1,Latina Commuter Caretaker
2525,7,White Off-Campus Working
2526,9,Hispanic On-Campus Transitioner
2527,12,Black Male Striver
2528,11,White Rural First-Gen
2529,2,Latino Off-Campus Working
2530,1,Latina Commuter Caretaker
2531,1,Latina Commuter Caretaker
2532,3,Asian High-Pressure Achiever
2533,9,Hispanic On-Campus Transitioner
2534,8,Multiracial Bridge-Builder
2535,1,Latina Commuter Caretaker
2536,9,Hispanic On-Campus Transitioner
2537,9,Hispanic On-Campus Transitioner
2538,3,Asian High-Pressure Achiever
2539,1,Latina Commuter Caretaker
2540,9,Hispanic On-Campus Transitioner
2541,9,Hispanic On-Campus Transitioner
2542,2,Latino Off-Campus Working
2543,1,Latina Commuter Caretaker
2544,9,Hispanic On-Campus Transitioner
2545,9,Hispanic On-Campus Transitioner
2546,7,White Off-Campus Working
2547,11,White Rural First-Gen
2548,3,Asian High-Pressure Achiever
2549,1,Latina Commuter Caretaker
2550,1,Latina Commuter Caretaker
2551,8,Multiracial Bridge-Builder
2552,1,Latina Commuter Caretaker
2553,13,White Working-Class Striver
2554,9,Hispanic On-Campus Transitioner
2555,12,Black Male Striver
2556,1,Latina Commuter Caretaker
2557,3,Asian High-Pressure Achiever
2558,9,Hispanic On-Campus Transitioner
2559,9,Hispanic On-Campus Transitioner
2560,9,Hispanic On-Campus Transitioner
2561,1,Latina Commuter Caretaker
2562,1,Latina Commuter Caretaker
2563,9,Hispanic On-Campus Transitioner
2564,3,Asian High-Pressure Achiever
2565,9,Hispanic On-Campus Transitioner
2566,12,Black Male Striver
2567,1,Latina Commuter Caretaker
2568,5,Black Campus Connector
2569,4,Asian First-Gen Navigator
2570,8,Multiracial Bridge-Builder
2571,9,Hispanic On-Campus Transitioner
2572,6,White Residential Traditional
2573,5,Black Campus Connector
2574,1,Latina Commuter Caretaker
2575,6,White Residential Traditional
2576,10,Continuing-Gen Cruiser
2577,8,Multiracial Bridge-Builder
2578,1,Latina Commuter Caretaker
2579,9,Hispanic On-Campus Transitioner
2580,9,Hispanic On-Campus Transitioner
2581,3,Asian High-Pressure Achiever
2582,2,Latino Off-Campus Working
2583,9,Hispanic On-Campus Transitioner
2584,2,Latino Off-Campus Working
2585,1,Latina Commuter Caretaker
2586,9,Hispanic On-Campus Transitioner
2587,9,Hispanic On-Campus Transitioner
2588,11,White Rural First-Gen
2589,7,White Off-Campus Working
2590,9,Hispanic On-Campus Transitioner
2591,9,Hispanic On-Campus Transitioner
2592,3,Asian High-Pressure Achiever
2593,1,Latina Commuter Caretaker
2594,5,Black Campus Connector
2595,2,Latino Off-Campus Working
2596,3,Asian High-Pressure Achiever
2597,2,Latino Off-Campus Working
2598,5,Black Campus Connector
2599,9,Hispanic On-Campus Transitioner
2600,2,Latino Off-Campus Working
2601,10,Continuing-Gen Cruiser
2602,1,Latina Commuter Caretaker
2603,9,Hispanic On-Campus Transitioner
2604,3,Asian High-Pressure Achiever
2605,11,White Rural First-Gen
2606,1,Latina Commuter Caretaker
2607,1,Latina Commuter Caretaker
2608,3,Asian High-Pressure Achiever
2609,3,Asian High-Pressure Achiever
2610,8,Multiracial Bridge-Builder
2611,1,Latina Commuter Caretaker
2612,13,White Working-Class Striver
2613,1,Latina Commuter Caretaker
2614,1,Latina Commuter Caretaker
2615,1,Latina Commuter Caretaker
2616,1,Latina Commuter Caretaker
2617,8,Multiracial Bridge-Builder
2618,11,White Rural First-Gen
2619,1,Latina Commuter Caretaker
2620,1,Latina Commuter Caretaker
2621,2,Latino Off-Campus Working
2622,1,Latina Commuter Caretaker
2623,12,Black Male Striver
2624,8,Multiracial Bridge-Builder
2625,4,Asian First-Gen Navigator
2626,3,Asian High-Pressure Achiever
2627,6,White Residential Traditional
2628,1,Latina Commuter Caretaker
2629,9,Hispanic On-Campus Transitioner
2630,1,Latina Commuter Caretaker
2631,2,Latino Off-Campus Working
2632,1,Latina Commuter Caretaker
2633,1,Latina Commuter Caretaker
2634,4,Asian First-Gen Navigator
2635,3,Asian High-Pressure Achiever
2636,1,Latina Commuter Caretaker
2637,8,Multiracial Bridge-Builder
2638,9,Hispanic On-Campus Transitioner
2639,2,Latino Off-Campus Working
2640,10,Continuing-Gen Cruiser
2641,9,Hispanic On-Campus Transitioner
2642,10,Continuing-Gen Cruiser
2643,9,Hispanic On-Campus Transitioner
2644,8,Multiracial Bridge-Builder
2645,4,Asian First-Gen Navigator
2646,1,Latina Commuter Caretaker
2647,3,Asian High-Pressure Achiever
2648,1,Latina Commuter Caretaker
2649,8,Multiracial Bridge-Builder
2650,1,Latina Commuter Caretaker
2651,1,Latina Commuter Caretaker
2652,2,Latino Off-Campus Working
2653,4,Asian First-Gen Navigator
2654,9,Hispanic On-Campus Transitioner
2655,1,Latina Commuter Caretaker
2656,8,Multiracial Bridge-Builder
2657,1,Latina Commuter Caretaker
2658,9,Hispanic On-Campus Transitioner
2659,5,Black Campus Connector
2660,1,Latina Commuter Caretaker
2661,1,Latina Commuter Caretaker
2662,1,Latina Commuter Caretaker
2663,1,Latina Commuter Caretaker
2664,5,Black Campus Connector
2665,1,Latina Commuter Caretaker
2666,8,Multiracial Bridge-Builder
2667,9,Hispanic On-Campus Transitioner
2668,9,Hispanic On-Campus Transitioner
2669,9,Hispanic On-Campus Transitioner
2670,11,White Rural First-Gen
2671,4,Asian First-Gen Navigator
2672,12,Black Male Striver
2673,4,Asian First-Gen Navigator
2674,3,Asian High-Pressure Achiever
2675,13,White Working-Class Striver
2676,11,White Rural First-Gen
2677,1,Latina Commuter Caretaker
2678,2,Latino Off-Campus Working
2679,7,White Off-Campus Working
2680,1,Latina Commuter Caretaker
2681,9,Hispanic On-Campus Transitioner
2682,1,Latina Commuter Caretaker
2683,1,Latina Commuter Caretaker
2684,2,Latino Off-Campus Working
2685,8,Multiracial Bridge-Builder
2686,1,Latina Commuter Caretaker
2687,1,Latina Commuter Caretaker
2688,10,Continuing-Gen Cruiser
2689,7,White Off-Campus Working
2690,9,Hispanic On-Campus Transitioner
2691,1,Latina Commuter Caretaker
2692,1,Latina Commuter Caretaker
2693,13,White Working-Class Striver
2694,7,White Off-Campus Working
2695,1,Latina Commuter Caretaker
2696,8,Multiracial Bridge-Builder
2697,12,Black Male Striver
2698,10,Continuing-Gen Cruiser
2699,8,Multiracial Bridge-Builder
2700,3,Asian High-Pressure Achiever
2701,2,Latino Off-Campus Working
2702,1,Latina Commuter Caretaker
2703,9,Hispanic On-Campus Transitioner
2704,11,White Rural First-Gen
2705,2,Latino Off-Campus Working
2706,1,Latina Commuter Caretaker
2707,9,Hispanic On-Campus Transitioner
2708,4,Asian First-Gen Navigator
2709,9,Hispanic On-Campus Transitioner
2710,3,Asian High-Pressure Achiever
2711,9,Hispanic On-Campus Transitioner
2712,1,Latina Commuter Caretaker
2713,2,Latino Off-Campus Working
2714,3,Asian High-Pressure Achiever
2715,2,Latino Off-Campus Working
2716,3,Asian High-Pressure Achiever
2717,4,Asian First-Gen Navigator
2718,9,Hispanic On-Campus Transitioner
2719,9,Hispanic On-Campus Transitioner
2720,3,Asian High-Pressure Achiever
2721,3,Asian High-Pressure Achiever
2722,1,Latina Commuter Caretaker
2723,11,White Rural First-Gen
2724,9,Hispanic On-Campus Transitioner
2725,3,Asian High-Pressure Achiever
2726,2,Latino Off-Campus Working
2727,1,Latina Commuter Caretaker
2728,3,Asian High-Pressure Achiever
2729,7,White Off-Campus Working
2730,12,Black Male Striver
2731,1,Latina Commuter Caretaker
2732,2,Latino Off-Campus Working
2733,1,Latina Commuter Caretaker
2734,3,Asian High-Pressure Achiever
2735,2,Latino Off-Campus Working
2736,1,Latina Commuter Caretaker
2737,10,Continuing-Gen Cruiser
2738,9,Hispanic On-Campus Transitioner
2739,1,Latina Commuter Caretaker
2740,3,Asian High-Pressure Achiever
2741,7,White Off-Campus Working
2742,9,Hispanic On-Campus Transitioner
2743,2,Latino Off-Campus Working
2744,1,Latina Commuter Caretaker
2745,1,Latina Commuter Caretaker
2746,1,Latina Commuter Caretaker
2747,1,Latina Commuter Caretaker
2748,10,Continuing-Gen Cruiser
2749,1,Latina Commuter Caretaker
2750,1,Latina Commuter Caretaker
2751,3,Asian High-Pressure Achiever
2752,1,Latina Commuter Caretaker
2753,8,Multiracial Bridge-Builder
2754,9,Hispanic On-Campus Transitioner
2755,1,Latina Commuter Caretaker
2756,1,Latina Commuter Caretaker
2757,12,Black Male Striver
2758,8,Multiracial Bridge-Builder
2759,1,Latina Commuter Caretaker
2760,2,Latino Off-Campus Working
2761,8,Multiracial Bridge-Builder
2762,10,Continuing-Gen Cruiser
2763,9,Hispanic On-Campus Transitioner
2764,1,Latina Commuter Caretaker
2765,1,Latina Commuter Caretaker
2766,6,White Residential Traditional
2767,3,Asian High-Pressure Achiever
2768,1,Latina Commuter Caretaker
2769,13,White Working-Class Striver
2770,8,Multiracial Bridge-Builder
2771,2,Latino Off-Campus Working
2772,11,White Rural First-Gen
2773,3,Asian High-Pressure Achiever
2774,11,White Rural First-Gen
2775,1,Latina Commuter Caretaker
2776,1,Latina Commuter Caretaker
2777,6,White Residential Traditional
2778,9,Hispanic On-Campus Transitioner
2779,11,White Rural First-Gen
2780,1,Latina Commuter Caretaker
2781,11,White Rural First-Gen
2782,3,Asian High-Pressure Achiever
2783,2,Latino Off-Campus Working
2784,9,Hispanic On-Campus Transitioner
2785,9,Hispanic On-Campus Transitioner
2786,9,Hispanic On-Campus Transitioner
2787,10,Continuing-Gen Cruiser
2788,8,Multiracial Bridge-Builder
2789,3,Asian High-Pressure Achiever
2790,11,White Rural First-Gen
2791,9,Hispanic On-Campus Transitioner
2792,13,White Working-Class Striver
2793,4,Asian First-Gen Navigator
2794,13,White Working-Class Striver
2795,9,Hispanic On-Campus Transitioner
2796,11,White Rural First-Gen
2797,9,Hispanic On-Campus Transitioner
2798,4,Asian First-Gen Navigator
2799,9,Hispanic On-Campus Transitioner
2800,1,Latina Commuter Caretaker
2801,12,Black Male Striver
2802,1,Latina Commuter Caretaker
2803,3,Asian High-Pressure Achiever
2804,12,Black Male Striver
2805,1,Latina Commuter Caretaker
2806,9,Hispanic On-Campus Transitioner
2807,3,Asian High-Pressure Achiever
2808,6,White Residential Traditional
2809,1,Latina Commuter Caretaker
2810,8,Multiracial Bridge-Builder
2811,1,Latina Commuter Caretaker
2812,3,Asian High-Pressure Achiever
2813,7,White Off-Campus Working
2814,7,White Off-Campus Working
2815,9,Hispanic On-Campus Transitioner
2816,9,Hispanic On-Campus Transitioner
2817,1,Latina Commuter Caretaker
2818,4,Asian First-Gen Navigator
2819,1,Latina Commuter Caretaker
2820,7,White Off-Campus Working
2821,9,Hispanic On-Campus Transitioner
2822,3,Asian High-Pressure Achiever
2823,8,Multiracial Bridge-Builder
2824,2,Latino Off-Campus Working
2825,9,Hispanic On-Campus Transitioner
2826,10,Continuing-Gen Cruiser
2827,9,Hispanic On-Campus Transitioner
2828,9,Hispanic On-Campus Transitioner
2829,8,Multiracial Bridge-Builder
2830,4,Asian First-Gen Navigator
2831,2,Latino Off-Campus Working
2832,8,Multiracial Bridge-Builder
2833,5,Black Campus Connector
2834,1,Latina Commuter Caretaker
2835,1,Latina Commuter Caretaker
2836,9,Hispanic On-Campus Transitioner
2837,3,Asian High-Pressure Achiever
2838,13,White Working-Class Striver
2839,3,Asian High-Pressure Achiever
2840,9,Hispanic On-Campus Transitioner
2841,9,Hispanic On-Campus Transitioner
2842,9,Hispanic On-Campus Transitioner
2843,2,Latino Off-Campus Working
2844,10,Continuing-Gen Cruiser
2845,13,White Working-Class Striver
2846,6,White Residential Traditional
2847,8,Multiracial Bridge-Builder
2848,3,Asian High-Pressure Achiever
2849,11,White Rural First-Gen
2850,3,Asian High-Pressure Achiever
2851,1,Latina Commuter Caretaker
2852,3,Asian High-Pressure Achiever
2853,4,Asian First-Gen Navigator
2854,3,Asian High-Pressure Achiever
2855,9,Hispanic On-Campus Transitioner
2856,7,White Off-Campus Working
2857,9,Hispanic On-Campus Transitioner
2858,4,Asian First-Gen Navigator
2859,4,Asian First-Gen Navigator
2860,8,Multiracial Bridge-Builder
2861,1,Latina Commuter Caretaker
2862,1,Latina Commuter Caretaker
2863,9,Hispanic On-Campus Transitioner
2864,1,Latina Commuter Caretaker
2865,1,Latina Commuter Caretaker
2866,8,Multiracial Bridge-Builder
2867,1,Latina Commuter Caretaker
2868,3,Asian High-Pressure Achiever
2869,3,Asian High-Pressure Achiever
2870,5,Black Campus Connector
2871,1,Latina Commuter Caretaker
2872,4,Asian First-Gen Navigator
2873,1,Latina Commuter Caretaker
2874,9,Hispanic On-Campus Transitioner
2875,1,Latina Commuter Caretaker
2876,3,Asian High-Pressure Achiever
2877,1,Latina Commuter Caretaker
2878,3,Asian High-Pressure Achiever
2879,11,White Rural First-Gen
2880,8,Multiracial Bridge-Builder
2881,5,Black Campus Connector
2882,1,Latina Commuter Caretaker
2883,8,Multiracial Bridge-Builder
2884,9,Hispanic On-Campus Transitioner
2885,9,Hispanic On-Campus Transitioner
2886,3,Asian High-Pressure Achiever
2887,8,Multiracial Bridge-Builder
2888,2,Latino Off-Campus Working
2889,1,Latina Commuter Caretaker
2890,2,Latino Off-Campus Working
2891,1,Latina Commuter Caretaker
2892,8,Multiracial Bridge-Builder
2893,4,Asian First-Gen Navigator
2894,9,Hispanic On-Campus Transitioner
2895,7,White Off-Campus Working
2896,12,Black Male Striver
2897,7,White Off-Campus Working
2898,9,Hispanic On-Campus Transitioner
2899,3,Asian High-Pressure Achiever
2900,2,Latino Off-Campus Working
2901,3,Asian High-Pressure Achiever
2902,9,Hispanic On-Campus Transitioner
2903,6,White Residential Traditional
2904,8,Multiracial Bridge-Builder
2905,8,Multiracial Bridge-Builder
2906,8,Multiracial Bridge-Builder
2907,2,Latino Off-Campus Working
2908,13,White Working-Class Striver
2909,9,Hispanic On-Campus Transitioner
2910,8,Multiracial Bridge-Builder
2911,8,Multiracial Bridge-Builder
2912,1,Latina Commuter Caretaker
2913,1,Latina Commuter Caretaker
2914,4,Asian First-Gen Navigator
2915,1,Latina Commuter Caretaker
2916,11,White Rural First-Gen
2917,3,Asian High-Pressure Achiever
2918,11,White Rural First-Gen
2919,9,Hispanic On-Campus Transitioner
2920,5,Black Campus Connector
2921,2,Latino Off-Campus Working
2922,3,Asian High-Pressure Achiever
2923,1,Latina Commuter Caretaker
2924,8,Multiracial Bridge-Builder
2925,9,Hispanic On-Campus Transitioner
2926,7,White Off-Campus Working
2927,8,Multiracial Bridge-Builder
2928,8,Multiracial Bridge-Builder
2929,1,Latina Commuter Caretaker
2930,3,Asian High-Pressure Achiever
2931,1,Latina Commuter Caretaker
2932,13,White Working-Class Striver
2933,2,Latino Off-Campus Working
2934,10,Continuing-Gen Cruiser
2935,7,White Off-Campus Working
2936,1,Latina Commuter Caretaker
2937,9,Hispanic On-Campus Transitioner
2938,3,Asian High-Pressure Achiever
2939,1,Latina Commuter Caretaker
2940,9,Hispanic On-Campus Transitioner
2941,10,Continuing-Gen Cruiser
2942,1,Latina Commuter Caretaker
2943,1,Latina Commuter Caretaker
2944,10,Continuing-Gen Cruiser
2945,1,Latina Commuter Caretaker
2946,1,Latina Commuter Caretaker
2947,6,White Residential Traditional
2948,9,Hispanic On-Campus Transitioner
2949,1,Latina Commuter Caretaker
2950,10,Continuing-Gen Cruiser
2951,1,Latina Commuter Caretaker
2952,11,White Rural First-Gen
2953,10,Continuing-Gen Cruiser
2954,1,Latina Commuter Caretaker
2955,1,Latina Commuter Caretaker
2956,8,Multiracial Bridge-Builder
2957,4,Asian First-Gen Navigator
2958,9,Hispanic On-Campus Transitioner
2959,5,Black Campus Connector
2960,1,Latina Commuter Caretaker
2961,2,Latino Off-Campus Working
2962,2,Latino Off-Campus Working
2963,1,Latina Commuter Caretaker
2964,1,Latina Commuter Caretaker
2965,1,Latina Commuter Caretaker
2966,3,Asian High-Pressure Achiever
2967,1,Latina Commuter Caretaker
2968,9,Hispanic On-Campus Transitioner
2969,11,White Rural First-Gen
2970,3,Asian High-Pressure Achiever
2971,8,Multiracial Bridge-Builder
2972,8,Multiracial Bridge-Builder
2973,13,White Working-Class Striver
2974,2,Latino Off-Campus Working
2975,4,Asian First-Gen Navigator
2976,1,Latina Commuter Caretaker
2977,3,Asian High-Pressure Achiever
2978,10,Continuing-Gen Cruiser
2979,11,White Rural First-Gen
2980,1,Latina Commuter Caretaker
2981,4,Asian First-Gen Navigator
2982,9,Hispanic On-Campus Transitioner
2983,4,Asian First-Gen Navigator
2984,8,Multiracial Bridge-Builder
2985,11,White Rural First-Gen
2986,1,Latina Commuter Caretaker
2987,9,Hispanic On-Campus Transitioner
2988,3,Asian High-Pressure Achiever
2989,3,Asian High-Pressure Achiever
2990,1,Latina Commuter Caretaker
2991,9,Hispanic On-Campus Transitioner
2992,3,Asian High-Pressure Achiever
2993,9,Hispanic On-Campus Transitioner
2994,1,Latina Commuter Caretaker
2995,1,Latina Commuter Caretaker
2996,7,White Off-Campus Working
2997,9,Hispanic On-Campus Transitioner
2998,1,Latina Commuter Caretaker
2999,8,Multiracial Bridge-Builder
3000,7,White Off-Campus Working
3001,2,Latino Off-Campus Working
3002,2,Latino Off-Campus Working
3003,1,Latina Commuter Caretaker
3004,1,Latina Commuter Caretaker
3005,2,Latino Off-Campus Working
3006,11,White Rural First-Gen
3007,8,Multiracial Bridge-Builder
3008,2,Latino Off-Campus Working
3009,9,Hispanic On-Campus Transitioner
3010,1,Latina Commuter Caretaker
3011,8,Multiracial Bridge-Builder
3012,3,Asian High-Pressure Achiever
3013,9,Hispanic On-Campus Transitioner
3014,6,White Residential Traditional
3015,1,Latina Commuter Caretaker
3016,1,Latina Commuter Caretaker
3017,10,Continuing-Gen Cruiser
3018,1,Latina Commuter Caretaker
3019,9,Hispanic On-Campus Transitioner
3020,3,Asian High-Pressure Achiever
3021,3,Asian High-Pressure Achiever
3022,10,Continuing-Gen Cruiser
3023,13,White Working-Class Striver
3024,1,Latina Commuter Caretaker
3025,1,Latina Commuter Caretaker
3026,1,Latina Commuter Caretaker
3027,1,Latina Commuter Caretaker
3028,3,Asian High-Pressure Achiever
3029,1,Latina Commuter Caretaker
3030,2,Latino Off-Campus Working
3031,9,Hispanic On-Campus Transitioner
3032,8,Multiracial Bridge-Builder
3033,5,Black Campus Connector
3034,1,Latina Commuter Caretaker
3035,10,Continuing-Gen Cruiser
3036,4,Asian First-Gen Navigator
3037,8,Multiracial Bridge-Builder
3038,1,Latina Commuter Caretaker
3039,2,Latino Off-Campus Working
3040,13,White Working-Class Striver
3041,11,White Rural First-Gen
3042,9,Hispanic On-Campus Transitioner
3043,9,Hispanic On-Campus Transitioner
3044,9,Hispanic On-Campus Transitioner
3045,8,Multiracial Bridge-Builder
3046,6,White Residential Traditional
3047,2,Latino Off-Campus Working
3048,8,Multiracial Bridge-Builder
3049,9,Hispanic On-Campus Transitioner
3050,3,Asian High-Pressure Achiever
3051,1,Latina Commuter Caretaker
3052,9,Hispanic On-Campus Transitioner
3053,8,Multiracial Bridge-Builder
3054,6,White Residential Traditional
3055,1,Latina Commuter Caretaker
3056,1,Latina Commuter Caretaker
3057,7,White Off-Campus Working
3058,9,Hispanic On-Campus Transitioner
3059,1,Latina Commuter Caretaker
3060,10,Continuing-Gen Cruiser
3061,11,White Rural First-Gen
3062,9,Hispanic On-Campus Transitioner
3063,1,Latina Commuter Caretaker
3064,9,Hispanic On-Campus Transitioner
3065,9,Hispanic On-Campus Transitioner
3066,8,Multiracial Bridge-Builder
3067,3,Asian High-Pressure Achiever
3068,8,Multiracial Bridge-Builder
3069,4,Asian First-Gen Navigator
3070,1,Latina Commuter Caretaker
3071,1,Latina Commuter Caretaker
3072,9,Hispanic On-Campus Transitioner
3073,8,Multiracial Bridge-Builder
3074,2,Latino Off-Campus Working
3075,8,Multiracial Bridge-Builder
3076,10,Continuing-Gen Cruiser
3077,10,Continuing-Gen Cruiser
3078,6,White Residential Traditional
3079,9,Hispanic On-Campus Transitioner
3080,11,White Rural First-Gen
3081,1,Latina Commuter Caretaker
3082,2,Latino Off-Campus Working
3083,1,Latina Commuter Caretaker
3084,8,Multiracial Bridge-Builder
3085,1,Latina Commuter Caretaker
3086,13,White Working-Class Striver
3087,3,Asian High-Pressure Achiever
3088,9,Hispanic On-Campus Transitioner
3089,10,Continuing-Gen Cruiser
3090,6,White Residential Traditional
3091,9,Hispanic On-Campus Transitioner
3092,2,Latino Off-Campus Working
3093,4,Asian First-Gen Navigator
3094,8,Multiracial Bridge-Builder
3095,9,Hispanic On-Campus Transitioner
3096,2,Latino Off-Campus Working
3097,2,Latino Off-Campus Working
3098,8,Multiracial Bridge-Builder
3099,9,Hispanic On-Campus Transitioner
3100,3,Asian High-Pressure Achiever
3101,1,Latina Commuter Caretaker
3102,4,Asian First-Gen Navigator
3103,1,Latina Commuter Caretaker
3104,9,Hispanic On-Campus Transitioner
3105,9,Hispanic On-Campus Transitioner
3106,9,Hispanic On-Campus Transitioner
3107,1,Latina Commuter Caretaker
3108,1,Latina Commuter Caretaker
3109,1,Latina Commuter Caretaker
3110,9,Hispanic On-Campus Transitioner
3111,13,White Working-Class Striver
3112,1,Latina Commuter Caretaker
3113,8,Multiracial Bridge-Builder
3114,9,Hispanic On-Campus Transitioner
3115,1,Latina Commuter Caretaker
3116,1,Latina Commuter Caretaker
3117,3,Asian High-Pressure Achiever
3118,6,White Residential Traditional
3119,9,Hispanic On-Campus Transitioner
3120,1,Latina Commuter Caretaker
3121,2,Latino Off-Campus Working
3122,13,White Working-Class Striver
3123,2,Latino Off-Campus Working
3124,1,Latina Commuter Caretaker
3125,1,Latina Commuter Caretaker
3126,10,Continuing-Gen Cruiser
3127,10,Continuing-Gen Cruiser
3128,9,Hispanic On-Campus Transitioner
3129,9,Hispanic On-Campus Transitioner
3130,1,Latina Commuter Caretaker
3131,1,Latina Commuter Caretaker
3132,8,Multiracial Bridge-Builder
3133,1,Latina Commuter Caretaker
3134,3,Asian High-Pressure Achiever
3135,4,Asian First-Gen Navigator
3136,9,Hispanic On-Campus Transitioner
3137,9,Hispanic On-Campus Transitioner
3138,3,Asian High-Pressure Achiever
